experiment,run_id,scheme,N,query_id,q,bucket,trapdoor_ms,server_ms,unmask_ms,delta_replay_ms,verify_ms,client_ms,total_ms,groups,aggregate_bytes,delta_records,delta_bytes,requested_buckets,returned_bucket_slots,trapdoor_bytes,bucket_bytes,client_to_server_bytes,server_to_client_bytes,candidates,final_results,correct,seed
E2,2,Ren,300000,common_014,4,common,0.0137,2.7731,0,0,0.1387,0.1387,2.9255,0,0,0,0,0,0,228,0,228,9641,991,247,1,20260711
E2,2,Ren,300000,rare_023,4,rare,0.0145,0.0324,0,0,0.0009,0.0009,0.0478,0,0,0,0,0,0,228,0,228,47,28,1,1,20260711
E2,2,Ren,300000,common_024,4,common,0.0136,27.3979,0,0,2.1009,2.1009,29.5124,0,0,0,0,0,0,228,0,228,150314,12689,3854,1,20260711
E2,2,Ren,300000,common_022,4,common,0.0201,17.601,0,0,2.2608,2.2608,19.8819,0,0,0,0,0,0,228,0,228,134246,6419,3442,1,20260711
E2,2,Ren,300000,common_008,4,common,0.0212,27.0081,0,0,0.3773,0.3773,27.4066,0,0,0,0,0,0,228,0,228,26333,24000,675,1,20260711
E2,2,Ren,300000,common_009,4,common,0.0201,10.9626,0,0.0001,0.4708,0.4708,11.4535,0,0,0,0,0,0,228,0,228,33392,7711,856,1,20260711
E2,2,Ren,300000,medium_006,4,medium,0.0189,0.0266,0,0,0.0011,0.0011,0.0466,0,0,0,0,0,0,228,0,228,47,23,1,1,20260711
E2,2,Ren,300000,medium_022,4,medium,0.0141,0.6377,0,0,0.0009,0.0009,0.6527,0,0,0,0,0,0,228,0,228,47,383,1,1,20260711
E2,2,Ren,300000,medium_009,4,medium,0.0139,0.0502,0,0,0.0007,0.0007,0.0648,0,0,0,0,0,0,228,0,228,47,46,1,1,20260711
E2,2,Ren,300000,medium_017,4,medium,0.0139,0.1587,0,0,0.0007,0.0007,0.1733,0,0,0,0,0,0,228,0,228,47,143,1,1,20260711
E2,2,Ren,300000,common_012,4,common,0.0143,17.8273,0,0,1.8339,1.8339,19.6755,0,0,0,0,0,0,228,0,228,131711,8238,3377,1,20260711
E2,2,Ren,300000,rare_007,4,rare,0.0243,0.0818,0,0,0.0082,0.0082,0.1143,0,0,0,0,0,0,228,0,228,47,44,1,1,20260711
E2,2,Ren,300000,rare_000,4,rare,0.0151,0.0072,0,0,0.0011,0.0011,0.0234,0,0,0,0,0,0,228,0,228,47,4,1,1,20260711
E2,2,Ren,300000,rare_014,4,rare,0.0146,0.0322,0,0,0.0009,0.0009,0.0477,0,0,0,0,0,0,228,0,228,47,27,1,1,20260711
E2,2,Ren,300000,common_019,4,common,0.0142,29.5926,0,0,4.7708,4.7708,34.3776,0,0,0,0,0,0,228,0,228,298319,12211,7649,1,20260711
E2,2,Ren,300000,rare_015,4,rare,0.0216,0.0188,0,0.0001,0.005,0.005,0.0454,0,0,0,0,0,0,228,0,228,47,13,1,1,20260711
E2,2,Ren,300000,common_010,4,common,0.0142,56.6276,0,0,2.6444,2.6444,59.2862,0,0,0,0,0,0,228,0,228,120557,23143,3091,1,20260711
E2,2,Ren,300000,common_006,4,common,0.0225,14.2356,0,0,0.1676,0.1676,14.4257,0,0,0,0,0,0,228,0,228,11123,10981,285,1,20260711
E2,2,Ren,300000,common_026,4,common,0.0196,18.5306,0,0.0001,2.7473,2.7473,21.2975,0,0,0,0,0,0,228,0,228,195827,6419,5021,1,20260711
E2,2,Ren,300000,common_002,4,common,0.0207,39.1132,0,0,1.0368,1.0368,40.1707,0,0,0,0,0,0,228,0,228,64475,24861,1653,1,20260711
E2,2,Ren,300000,rare_004,4,rare,0.0193,0.0049,0,0,0.0011,0.0011,0.0253,0,0,0,0,0,0,228,0,228,47,2,1,1,20260711
E2,2,Ren,300000,medium_012,4,medium,0.0142,0.0037,0,0,0.0009,0.0009,0.0188,0,0,0,0,0,0,228,0,228,47,1,1,1,20260711
E2,2,Ren,300000,common_013,4,common,0.0136,4.4061,0,0,0.1199,0.1199,4.5396,0,0,0,0,0,0,228,0,228,8120,2864,208,1,20260711
E2,2,Ren,300000,rare_008,4,rare,0.0167,0.0091,0,0,0.0014,0.0014,0.0272,0,0,0,0,0,0,228,0,228,86,3,2,1,20260711
E2,2,Ren,300000,common_011,4,common,0.0138,18.1218,0,0,0.2454,0.2454,18.381,0,0,0,0,0,0,228,0,228,17168,6419,440,1,20260711
E2,2,Ren,300000,medium_008,4,medium,0.0178,1.1756,0,0,0.0022,0.0022,1.1956,0,0,0,0,0,0,228,0,228,47,978,1,1,20260711
E2,2,Ren,300000,medium_013,4,medium,0.0143,0.3281,0,0,0.0015,0.0015,0.3439,0,0,0,0,0,0,228,0,228,86,312,2,1,20260711
E2,2,SliceBF,300000,common_015,5,common,0.0481,0.187,3.2373,0.3435,0.2277,3.8085,4.0436,2,300672,0,0,68,4352,1000,1719040,1272,2019712,69,69,1,20260711
E2,2,SliceBF,300000,rare_008,5,rare,0.0488,0.1703,2.5876,0.3417,0.0135,2.9428,3.1619,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_025,5,rare,0.0476,0.1749,3.081,0.3417,0.0136,3.4363,3.6588,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_003,5,medium,0.0483,0.1728,2.8417,0.3418,0.0131,3.1966,3.4177,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_006,5,common,0.0486,0.2107,3.4312,0.3444,0.7028,4.4784,4.7377,2,300672,0,0,140,8960,1000,6045952,1560,6346624,143,143,1,20260711
E2,2,SliceBF,300000,common_021,5,common,0.0479,0.3788,3.5608,0.4433,2.324,6.3281,6.7548,2,300672,0,0,525,33600,1000,19833792,3100,20134464,558,558,1,20260711
E2,2,SliceBF,300000,common_018,5,common,0.0501,0.5164,4.8279,0.5109,7.5589,12.8977,13.4642,2,300672,0,0,1240,79360,1000,52138496,5960,52439168,1545,1545,1,20260711
E2,2,SliceBF,300000,medium_015,5,medium,0.0577,0.1789,4.3785,0.4368,0.0259,4.8412,5.0778,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_010,5,rare,0.0499,0.1764,2.4869,0.3416,0.0147,2.8432,3.0695,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,rare_016,5,rare,0.0486,0.1708,3.4932,0.3429,0.0144,3.8505,4.0699,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_022,5,medium,0.0487,0.1716,3.5462,0.3417,0.0135,3.9014,4.1217,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_010,5,common,0.0481,0.3144,2.4833,0.3453,0.4098,3.2384,3.6009,2,300672,0,0,98,6272,1000,3231104,1392,3531776,101,101,1,20260711
E2,2,SliceBF,300000,rare_005,5,rare,0.0554,0.1744,2.8458,0.3424,0.0117,3.1999,3.4297,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,rare_022,5,rare,0.0481,0.1672,4.8069,0.3478,0.0256,5.1803,5.3956,2,300672,0,0,2,128,1000,66944,1008,367616,2,2,1,20260711
E2,2,SliceBF,300000,rare_006,5,rare,0.0527,0.1668,2.3768,0.342,0.0142,2.733,2.9525,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_012,5,rare,0.048,0.1773,2.6558,0.3446,0.012,3.0124,3.2377,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_003,5,common,0.0476,0.2512,3.7736,0.3465,1.2274,5.3475,5.6463,2,300672,0,0,266,17024,1000,10566528,2064,10867200,279,279,1,20260711
E2,2,SliceBF,300000,medium_020,5,medium,0.0484,0.1905,4.1554,0.3421,0.0142,4.5117,4.7506,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_017,5,medium,0.0483,0.1704,3.0948,0.3419,0.012,3.4487,3.6674,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_019,5,rare,0.0476,0.1725,3.8285,0.3417,0.0174,4.1876,4.4077,2,300672,0,0,2,128,1000,83328,1008,384000,2,2,1,20260711
E2,2,SliceBF,300000,medium_002,5,medium,0.048,0.1704,2.6078,0.3428,0.0123,2.9629,3.1813,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_009,5,common,0.0477,0.5972,4.6205,0.3721,9.1045,14.0971,14.742,2,300672,0,0,1604,102656,1000,65927936,7416,66228608,2122,2122,1,20260711
E2,2,SliceBF,300000,common_007,5,common,0.0524,0.1857,2.8692,0.3439,0.1574,3.3705,3.6086,2,300672,0,0,33,2112,1000,1243840,1132,1544512,33,33,1,20260711
E2,2,SliceBF,300000,common_014,5,common,0.0487,0.2773,3.1021,0.3461,0.8323,4.2805,4.6065,2,300672,0,0,206,13184,1000,6133376,1824,6434048,222,222,1,20260711
E2,2,SliceBF,300000,rare_014,5,rare,0.0538,0.1764,3.3007,0.3422,0.0189,3.6618,3.892,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_011,5,medium,0.0513,0.1714,3.2983,0.342,0.0139,3.6542,3.8769,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_013,5,common,0.048,0.2506,5.1129,0.3508,1.4731,6.9368,7.2354,2,300672,0,0,298,19072,1000,12907392,2192,13208064,311,311,1,20260711
E2,2,SliceBF,300000,common_011,5,common,0.0511,0.2254,3.1101,0.3478,0.9537,4.4116,4.6881,2,300672,0,0,163,10432,1000,8265792,1652,8566464,177,177,1,20260711
E2,2,SliceBF,300000,common_016,5,common,0.0487,0.2008,3.7182,0.3444,0.4832,4.5458,4.7953,2,300672,0,0,128,8192,1000,3104768,1512,3405440,151,151,1,20260711
E2,2,SliceBF,300000,rare_009,5,rare,0.0483,0.1692,2.5482,0.3417,0.0144,2.9043,3.1218,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_016,5,medium,0.0484,0.1694,3.0512,0.508,0.0161,3.5753,3.7931,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_023,5,common,0.0477,0.2749,4.674,0.3486,1.3994,6.422,6.7446,2,300672,0,0,343,21952,1000,11046720,2372,11347392,354,354,1,20260711
E2,2,SliceBF,300000,medium_021,5,medium,0.0505,0.169,3.0727,0.407,0.0204,3.5001,3.7196,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_005,5,common,0.0494,0.5834,3.1169,0.4836,10.7181,14.3186,14.9514,2,300672,0,0,1522,97408,1000,67754368,7088,68055040,2205,2205,1,20260711
E2,2,SliceBF,300000,common_004,5,common,0.0588,0.1966,3.0709,0.3438,0.1289,3.5436,3.799,2,300672,0,0,26,1664,1000,968576,1104,1269248,26,26,1,20260711
E2,2,SliceBF,300000,rare_003,5,rare,0.0482,0.1705,2.8097,0.3419,0.0146,3.1662,3.3849,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_005,5,medium,0.0486,0.1762,2.6824,0.409,0.0137,3.1051,3.3299,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_001,5,common,0.0484,0.2546,5.0634,0.3512,1.343,6.7576,7.0606,2,300672,0,0,267,17088,1000,11943488,2068,12244160,277,277,1,20260711
E2,2,SliceBF,300000,common_022,5,common,0.0505,0.2998,4.131,0.3741,1.639,6.1441,6.4944,2,300672,0,0,398,25472,1000,12347008,2592,12647680,416,416,1,20260711
E2,2,SliceBF,300000,rare_023,5,rare,0.0533,0.1724,3.9953,0.3426,0.0167,4.3546,4.5803,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_000,5,common,0.049,0.2694,4.4146,0.3548,3.6136,8.383,8.7014,2,300672,0,0,349,22336,1000,19668928,2396,19969600,598,598,1,20260711
E2,2,SliceBF,300000,rare_021,5,rare,0.0509,0.1706,2.3601,0.3418,0.0128,2.7147,2.9362,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_002,5,common,0.0476,0.2231,4.4518,0.3456,0.9552,5.7526,6.0233,2,300672,0,0,168,10752,1000,7835136,1672,8135808,172,172,1,20260711
E2,2,SliceBF,300000,common_019,5,common,0.0528,0.7388,4.8042,0.3784,13.8844,19.067,19.8586,2,300672,0,0,2039,130496,1000,85428032,9156,85728704,2970,2970,1,20260711
E2,2,SliceBF,300000,medium_004,5,medium,0.0544,0.1743,2.4996,0.3449,0.0173,2.8618,3.0905,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_017,5,rare,0.0478,0.1689,3.6323,0.3461,0.0125,3.9909,4.2076,2,300672,0,0,1,64,1000,17088,1004,317760,1,1,1,20260711
E2,2,SliceBF,300000,medium_013,5,medium,0.0475,0.1674,3.3406,0.3444,0.0131,3.6981,3.913,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_020,5,common,0.0476,0.5356,5.3609,0.3593,7.1193,12.8395,13.4227,2,300672,0,0,1323,84672,1000,50779712,6292,51080384,1549,1549,1,20260711
E2,2,SliceBF,300000,medium_023,5,medium,0.054,0.2818,2.6195,0.3468,0.0168,2.9831,3.3189,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,rare_002,5,rare,0.0489,0.1752,2.7641,0.3418,0.0146,3.1205,3.3446,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_001,5,medium,0.0485,0.171,2.9918,0.3424,0.0124,3.3466,3.5661,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,common_026,5,common,0.0493,0.2388,4.7159,0.3469,1.1282,6.191,6.4791,2,300672,0,0,260,16640,1000,9718528,2040,10019200,266,266,1,20260711
E2,2,SliceBF,300000,medium_006,5,medium,0.0528,0.1768,2.3445,0.342,0.0275,2.714,2.9436,2,300672,0,0,2,128,1000,83328,1008,384000,2,2,1,20260711
E2,2,SliceBF,300000,medium_009,5,medium,0.0506,0.1749,3.2152,0.3419,0.0117,3.5688,3.7943,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_025,5,common,0.0474,0.2224,3.1262,0.3463,0.7015,4.174,4.4438,2,300672,0,0,181,11584,1000,5165504,1724,5466176,189,189,1,20260711
E2,2,SliceBF,300000,common_008,5,common,0.0481,0.189,4.9288,0.3441,0.29,5.5629,5.8,2,300672,0,0,67,4288,1000,2250816,1268,2551488,67,67,1,20260711
E2,2,SliceBF,300000,medium_000,5,medium,0.0489,0.1806,2.9445,0.3423,0.0146,3.3014,3.5309,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_010,5,medium,0.0501,0.1768,3.7441,0.342,0.0146,4.1007,4.3276,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_008,5,medium,0.0481,0.1748,2.7719,0.7336,0.0218,3.5273,3.7502,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_018,5,rare,0.0599,0.3384,3.8647,0.3623,0.0158,4.2428,4.6411,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_024,5,rare,0.0487,0.1718,3.2121,0.3436,0.0168,3.5725,3.793,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_014,5,medium,0.0482,0.1731,2.9289,0.3418,0.0163,3.287,3.5083,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_025,5,medium,0.0479,0.1777,3.9046,0.3442,0.0183,4.2671,4.4927,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_004,5,rare,0.0486,0.1672,3.1675,0.3416,0.0136,3.5227,3.7385,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_017,5,common,0.1723,0.3585,3.5574,0.3593,5.0868,9.0035,9.5343,2,300672,0,0,602,38528,1000,29816704,3408,30117376,936,936,1,20260711
E2,2,SliceBF,300000,common_027,5,common,0.0492,0.5354,3.5505,0.365,6.5234,10.4389,11.0235,2,300672,0,0,1340,85760,1000,44287232,6360,44587904,1656,1656,1,20260711
E2,2,SliceBF,300000,common_012,5,common,0.0522,0.2188,3.0091,0.3471,0.5659,3.9221,4.1931,2,300672,0,0,134,8576,1000,4812928,1536,5113600,135,135,1,20260711
E2,2,SliceBF,300000,rare_011,5,rare,0.0483,0.1683,3.053,0.3418,0.0274,3.4222,3.6388,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_001,5,rare,0.0479,0.1663,4.0626,0.3418,0.0136,4.418,4.6322,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_012,5,medium,0.0485,0.1724,4.4349,0.3419,0.0121,4.7889,5.0098,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_007,5,medium,0.0476,0.1698,3.4019,0.4689,0.0181,3.8889,4.1063,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_013,5,rare,0.0521,0.1678,2.888,0.3418,0.0155,3.2453,3.4652,2,300672,0,0,1,64,1000,41664,1004,342336,1,1,1,20260711
E2,2,SliceBF,300000,medium_019,5,medium,0.0478,0.175,3.0155,0.3417,0.0124,3.3696,3.5924,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_018,5,medium,0.0513,0.1695,2.8728,0.3416,0.0107,3.2251,3.4459,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_015,5,rare,0.0472,0.1693,3.8547,0.3989,0.0189,4.2725,4.489,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_020,5,rare,0.0522,0.2017,3.0443,0.3418,0.0135,3.3996,3.6535,2,300672,0,0,1,64,1000,17088,1004,317760,1,1,1,20260711
E2,2,SliceBF,300000,rare_007,5,rare,0.0481,0.1697,3.4646,0.5874,0.0206,4.0726,4.2904,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,rare_000,5,rare,0.0487,0.1684,3.1183,0.3418,0.0122,3.4723,3.6894,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,medium_024,5,medium,0.0486,0.1643,2.8783,0.3642,0.0143,3.2568,3.4697,2,300672,0,0,1,64,1000,25280,1004,325952,1,1,1,20260711
E2,2,SliceBF,300000,common_024,5,common,0.048,0.5916,3.5025,0.4043,4.7913,8.6981,9.3377,2,300672,0,0,1011,64704,1000,36437056,5044,36737728,1131,1131,1,20260711
E2,2,XEBFF-Conj,300000,common_015,5,common,0.6719,0.1588,0,0,0.0433,0.0433,0.874,0,0,0,0,0,0,8336,0,8336,2419,99,69,1,20260711
E2,2,XEBFF-Conj,300000,rare_008,5,rare,1.156,0.2778,0,0,0.0013,0.0013,1.4351,0,0,0,0,0,0,14888,0,14888,39,177,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_025,5,rare,5.5439,1.3235,0,0,0.0057,0.0057,6.8731,0,0,0,0,0,0,69572,0,69572,39,828,1,1,20260711
E2,2,XEBFF-Conj,300000,medium_003,5,medium,1.7742,0.4398,0,0,0.0035,0.0035,2.2175,0,0,0,0,0,0,23288,0,23288,39,277,1,1,20260711
E2,2,XEBFF-Conj,300000,common_006,5,common,7.71,1.8812,0,0,0.0936,0.0936,9.6848,0,0,0,0,0,0,99476,0,99476,5009,1184,143,1,20260711
E2,2,XEBFF-Conj,300000,common_021,5,common,7.6852,1.7626,0,0,0.3193,0.3193,9.7671,0,0,0,0,0,0,92336,0,92336,19534,1099,558,1,20260711
E2,2,XEBFF-Conj,300000,common_018,5,common,38.5265,9.5109,0,0,0.8824,0.8824,48.9198,0,0,0,0,0,0,488312,0,488312,54079,5813,1545,1,20260711
E2,2,XEBFF-Conj,300000,medium_015,5,medium,11.3232,2.5936,0,0,0.008,0.008,13.9248,0,0,0,0,0,0,133580,0,133580,39,1590,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_010,5,rare,0.0613,0.0069,0,0,0.0014,0.0014,0.0696,0,0,0,0,0,0,356,0,356,39,4,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_016,5,rare,0.4814,0.1117,0,0,0.0011,0.0011,0.5942,0,0,0,0,0,0,5984,0,5984,39,71,1,1,20260711
E2,2,XEBFF-Conj,300000,medium_022,5,medium,0.1592,0.0322,0,0,0.0011,0.0011,0.1925,0,0,0,0,0,0,1700,0,1700,39,20,1,1,20260711
E2,2,XEBFF-Conj,300000,common_010,5,common,1.9311,0.4643,0,0,0.0645,0.0645,2.4599,0,0,0,0,0,0,24296,0,24296,3539,289,101,1,20260711
E2,2,XEBFF-Conj,300000,rare_005,5,rare,0.7296,0.2002,0,0,0.0047,0.0047,0.9345,0,0,0,0,0,0,7076,0,7076,39,84,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_022,5,rare,0.1079,0.021,0,0,0.0017,0.0017,0.1306,0,0,0,0,0,0,944,0,944,74,11,2,1,20260711
E2,2,XEBFF-Conj,300000,rare_006,5,rare,0.2398,0.0306,0,0,0.0015,0.0015,0.2719,0,0,0,0,0,0,1532,0,1532,39,18,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_012,5,rare,0.563,0.1387,0,0,0.0011,0.0011,0.7028,0,0,0,0,0,0,7076,0,7076,39,84,1,1,20260711
E2,2,XEBFF-Conj,300000,common_003,5,common,48.2675,12.1396,0,0,0.1878,0.1878,60.5949,0,0,0,0,0,0,605408,0,605408,9769,7207,279,1,20260711
E2,2,XEBFF-Conj,300000,medium_020,5,medium,3.0413,0.7451,0,0,0.0049,0.0049,3.7913,0,0,0,0,0,0,39500,0,39500,39,470,1,1,20260711
E2,2,XEBFF-Conj,300000,medium_017,5,medium,0.0718,0.0114,0,0,0.001,0.001,0.0842,0,0,0,0,0,0,524,0,524,39,6,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_019,5,rare,1.1606,0.2683,0,0,0.0024,0.0024,1.4313,0,0,0,0,0,0,14300,0,14300,74,170,2,1,20260711
E2,2,XEBFF-Conj,300000,medium_002,5,medium,0.3458,0.0772,0,0,0.001,0.001,0.424,0,0,0,0,0,0,4136,0,4136,39,49,1,1,20260711
E2,2,XEBFF-Conj,300000,common_009,5,common,47.5582,11.7858,0,0,1.2014,1.2014,60.5454,0,0,0,0,0,0,606332,0,606332,74274,7218,2122,1,20260711
E2,2,XEBFF-Conj,300000,common_007,5,common,10.5074,2.466,0,0,0.0304,0.0304,13.0038,0,0,0,0,0,0,129548,0,129548,1159,1542,33,1,20260711
E2,2,XEBFF-Conj,300000,common_014,5,common,2.7893,0.6882,0,0,0.1344,0.1344,3.6119,0,0,0,0,0,0,36056,0,36056,7774,429,222,1,20260711
E2,2,XEBFF-Conj,300000,rare_014,5,rare,0.0523,0.0054,0,0,0.0008,0.0008,0.0585,0,0,0,0,0,0,272,0,272,39,3,1,1,20260711
E2,2,XEBFF-Conj,300000,medium_011,5,medium,2.5793,0.6243,0,0,0.0015,0.0015,3.2051,0,0,0,0,0,0,33452,0,33452,39,398,1,1,20260711
E2,2,XEBFF-Conj,300000,common_013,5,common,156.626,37.9578,0,0,0.2048,0.2048,194.789,0,0,0,0,0,0,1944032,0,1944032,10889,23143,311,1,20260711
E2,2,XEBFF-Conj,300000,common_011,5,common,12.3043,2.1863,0,0,0.1146,0.1146,14.6052,0,0,0,0,0,0,114848,0,114848,6199,1367,177,1,20260711
E2,2,XEBFF-Conj,300000,common_016,5,common,20.3823,5.016,0,0,0.0999,0.0999,25.4982,0,0,0,0,0,0,254792,0,254792,5289,3033,151,1,20260711
E2,2,XEBFF-Conj,300000,rare_009,5,rare,0.4109,0.0947,0,0,0.0017,0.0017,0.5073,0,0,0,0,0,0,4976,0,4976,39,59,1,1,20260711
E2,2,XEBFF-Conj,300000,medium_016,5,medium,0.2399,0.0524,0,0,0.0009,0.0009,0.2932,0,0,0,0,0,0,2792,0,2792,39,33,1,1,20260711
E2,2,XEBFF-Conj,300000,common_023,5,common,59.9209,15.0501,0,0,0.2204,0.2204,75.1914,0,0,0,0,0,0,751568,0,751568,12394,8947,354,1,20260711
E2,2,XEBFF-Conj,300000,medium_021,5,medium,0.0521,0.0041,0,0,0.0019,0.0019,0.0581,0,0,0,0,0,0,188,0,188,39,2,1,1,20260711
E2,2,XEBFF-Conj,300000,common_005,5,common,69.8086,17.4611,0,0,1.2924,1.2924,88.5621,0,0,0,0,0,0,885968,0,885968,77179,10547,2205,1,20260711
E2,2,XEBFF-Conj,300000,common_004,5,common,10.7876,2.6697,0,0,0.0271,0.0271,13.4844,0,0,0,0,0,0,129548,0,129548,914,1542,26,1,20260711
E2,2,XEBFF-Conj,300000,rare_003,5,rare,0.3164,0.072,0,0,0.0014,0.0014,0.3898,0,0,0,0,0,0,3716,0,3716,39,44,1,1,20260711
E2,2,XEBFF-Conj,300000,medium_005,5,medium,4.7068,1.1974,0,0,0.0041,0.0041,5.9083,0,0,0,0,0,0,61424,0,61424,39,731,1,1,20260711
E2,2,XEBFF-Conj,300000,common_001,5,common,40.4343,9.8032,0,0,0.1816,0.1816,50.4191,0,0,0,0,0,0,510236,0,510236,9699,6074,277,1,20260711
E2,2,XEBFF-Conj,300000,common_022,5,common,85.5464,21.0635,0,0,0.2795,0.2795,106.889,0,0,0,0,0,0,1065896,0,1065896,14564,12689,416,1,20260711
E2,2,XEBFF-Conj,300000,rare_023,5,rare,8.968,2.1844,0,0,0.0046,0.0046,11.157,0,0,0,0,0,0,116780,0,116780,39,1390,1,1,20260711
E2,2,XEBFF-Conj,300000,common_000,5,common,66.0486,16.9476,0,0,0.3804,0.3804,83.3766,0,0,0,0,0,0,840188,0,840188,20934,10002,598,1,20260711
E2,2,XEBFF-Conj,300000,rare_021,5,rare,0.6174,0.1468,0,0,0.0024,0.0024,0.7666,0,0,0,0,0,0,7412,0,7412,39,88,1,1,20260711
E2,2,XEBFF-Conj,300000,common_002,5,common,30.1629,7.6209,0,0,0.124,0.124,37.9078,0,0,0,0,0,0,383144,0,383144,6024,4561,172,1,20260711
E2,2,XEBFF-Conj,300000,common_019,5,common,78.9464,19.9705,0,0,1.7176,1.7176,100.635,0,0,0,0,0,0,1005332,0,1005332,103954,11968,2970,1,20260711
E2,2,XEBFF-Conj,300000,medium_004,5,medium,2.7008,0.6543,0,0,0.0069,0.0069,3.362,0,0,0,0,0,0,34880,0,34880,39,415,1,1,20260711
E2,2,XEBFF-Conj,300000,rare_017,5,rare,0.0912,0.0147,0,0,0.001,0.001,0.1069,0,0,0,0,0,0,776,0,776,39,9,1,1,20260711
