experiment,run_id,scheme,N,query_id,q,bucket,trapdoor_ms,server_ms,unmask_ms,delta_replay_ms,verify_ms,client_ms,total_ms,groups,aggregate_bytes,delta_records,delta_bytes,requested_buckets,returned_bucket_slots,trapdoor_bytes,bucket_bytes,client_to_server_bytes,server_to_client_bytes,candidates,final_results,correct,seed
"E1",1,"SliceBF-NoBitSlice",300000,"medium_019",3,"medium",0.0481,0.0314,6.8576,0.3421,0.0187,7.2184,7.2979,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_020",3,"rare",0.0311,0.0123,9.5195,0.3424,0.0268,9.8887,9.9321,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_016",3,"rare",0.0306,0.0129,7.5961,0.342,0.0147,7.9528,7.9963,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_025",3,"rare",0.0315,0.0125,9.5865,0.342,0.0218,9.9503,9.9943,1,1804032,0,0,2,128,616,50560,624,1854592,2,2,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_018",3,"medium",0.0312,0.0117,6.7054,0.342,0.0152,7.0626,7.1055,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_004",3,"medium",0.0306,0.0113,6.9379,0.7174,0.0235,7.6788,7.7207,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_012",3,"common",0.0308,0.9625,9.5722,0.3783,14.2797,24.2302,25.2235,1,1804032,0,0,2468,157952,616,88851200,10488,90655232,3545,3545,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_017",3,"common",0.0372,0.9719,12.4513,0.4262,26.8945,39.772,40.7811,1,1804032,0,0,3397,217408,616,117890496,14204,119694528,6627,6627,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_021",3,"rare",0.0407,0.0159,6.472,0.3626,0.0202,6.8548,6.9114,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_000",3,"medium",0.0306,0.0129,9.4877,0.3433,0.0242,9.8552,9.8987,1,1804032,0,0,3,192,616,108608,628,1912640,3,3,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_006",3,"rare",0.0301,0.0116,6.679,0.3417,0.013,7.0337,7.0754,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_022",3,"rare",0.0298,0.0116,6.7952,0.5034,0.044,7.3426,7.384,1,1804032,0,0,4,256,616,199424,632,2003456,4,4,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_006",3,"medium",0.0598,0.0113,6.8967,0.3415,0.0143,7.2525,7.3236,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_001",3,"medium",0.0303,0.0107,6.6519,0.4752,0.0163,7.1434,7.1844,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_006",3,"common",0.0351,0.1475,10.8738,0.3509,2.1525,13.3772,13.5598,1,1804032,0,0,453,28992,616,13204928,2428,15008960,502,502,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_016",3,"medium",0.0369,0.0126,6.2086,0.3419,0.0124,6.5629,6.6124,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_010",3,"medium",0.0314,0.0128,6.5647,0.3425,0.0133,6.9205,6.9647,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_015",3,"common",0.0296,0.7853,13.0762,0.6156,21.2597,34.9515,35.7664,1,1804032,0,0,2614,167296,616,105976960,11072,107780992,4442,4442,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_011",3,"rare",0.0408,0.0142,7.0828,0.342,0.0156,7.4404,7.4954,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_026",3,"common",0.0307,2.5073,12.497,0.5766,132.715,145.788,148.327,1,1804032,0,0,4104,262656,616,157505024,17032,159309056,26769,26769,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_009",3,"medium",0.045,0.015,7.097,0.3419,0.0174,7.4563,7.5163,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_014",3,"medium",0.0305,0.0151,9.3499,0.3444,0.0713,9.7656,9.8112,1,1804032,0,0,10,640,616,498560,656,2302592,10,10,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_005",3,"rare",0.0323,0.0111,6.62,0.3419,0.0157,6.9776,7.021,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_017",3,"medium",0.0307,0.0105,8.4627,0.3417,0.0165,8.8209,8.8621,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_008",3,"rare",0.0303,0.0126,6.9963,0.3422,0.0592,7.3977,7.4406,1,1804032,0,0,8,512,616,415232,648,2219264,8,8,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_001",3,"rare",0.0299,0.0102,6.6181,0.3418,0.0144,6.9743,7.0144,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_009",3,"common",0.0305,0.7139,14.5398,0.3999,28.3593,43.299,44.0434,1,1804032,0,0,2377,152128,616,103803072,10124,105607104,5420,5420,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_015",3,"rare",0.0459,0.0138,6.6843,0.3421,0.0226,7.049,7.1087,1,1804032,0,0,2,128,616,66944,624,1870976,2,2,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_003",3,"rare",0.0306,0.011,6.9153,0.3851,0.0177,7.3181,7.3597,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_020",3,"medium",0.0306,0.0113,13.1,0.3443,0.0346,13.4789,13.5208,1,1804032,0,0,2,128,616,83328,624,1887360,2,2,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_023",3,"medium",0.0321,0.0122,6.9554,0.3418,0.0155,7.3127,7.357,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_009",3,"rare",0.0312,0.0112,6.5721,0.3425,0.018,6.9326,6.975,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_002",3,"common",0.0309,0.3393,13.0391,0.3678,6.3035,19.7104,20.0806,1,1804032,0,0,1183,75712,616,47158592,5348,48962624,1369,1369,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_008",3,"common",0.0402,1.0137,11.7548,0.5015,24.1824,36.4387,37.4926,1,1804032,0,0,2341,149824,616,95069632,9980,96873664,3878,3878,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_007",3,"common",0.0393,0.3227,8.4778,0.3591,7.7324,16.5693,16.9313,1,1804032,0,0,1043,66752,616,46437440,4788,48241472,1452,1452,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_012",3,"medium",0.0365,0.0128,10.4007,0.342,0.0176,10.7603,10.8096,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_000",3,"common",0.031,1.0691,13.9153,0.3852,23.3617,37.6622,38.7623,1,1804032,0,0,1872,119808,616,82304000,8104,84108032,4242,4242,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_021",3,"medium",0.0418,0.016,7.8611,0.4747,0.0263,8.3621,8.4199,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_010",3,"rare",0.0493,0.0146,7.0379,0.387,0.0178,7.4427,7.5066,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_013",3,"common",0.0304,0.2132,7.3322,0.3533,3.3359,11.0214,11.265,1,1804032,0,0,734,46976,616,24683136,3552,26487168,805,805,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_014",3,"rare",0.0367,0.0118,6.9722,0.3417,0.0163,7.3302,7.3787,1,1804032,0,0,1,64,616,17088,620,1821120,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_025",3,"medium",0.0314,0.0125,6.4181,0.4807,0.0218,6.9206,6.9645,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_016",3,"common",0.0793,1.4835,13.3189,0.4694,55.2356,69.0239,70.5867,1,1804032,0,0,4169,266816,616,153307328,17292,155111360,13073,13073,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_020",3,"common",0.0439,1.3683,14.2661,0.405,23.9089,38.58,39.9922,1,1804032,0,0,3262,208768,616,112085632,13664,113889664,6213,6213,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_019",3,"common",0.0415,1.578,14.4852,0.5476,63.9593,78.9921,80.6116,1,1804032,0,0,4471,286144,616,162457408,18500,164261440,15472,15472,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_011",3,"common",0.0431,1.4132,9.4779,0.4687,63.2505,73.1971,74.6534,1,1804032,0,0,3824,244736,616,149787648,15912,151591680,13270,13270,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_004",3,"rare",0.043,0.0212,6.5354,0.3431,0.0161,6.8946,6.9588,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_013",3,"rare",0.0301,0.0217,8.1744,0.3432,0.155,8.6726,8.7244,1,1804032,0,0,31,1984,616,1258816,740,3062848,31,31,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_005",3,"common",0.0298,1.2927,12.9742,0.3793,14.6658,28.0193,29.3418,1,1804032,0,0,2485,159040,616,88109504,10556,89913536,3532,3532,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_023",3,"common",0.0382,1.5931,13.8732,0.5109,57.4448,71.8289,73.4602,1,1804032,0,0,4218,269952,616,157265792,17488,159069824,12472,12472,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_017",3,"rare",0.0413,0.0168,6.9728,0.3474,0.0166,7.3368,7.3949,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_002",3,"rare",0.0303,0.0109,8.3492,0.3421,0.017,8.7083,8.7495,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_022",3,"medium",0.0316,0.0122,7.1193,0.3436,0.0283,7.4912,7.535,1,1804032,0,0,3,192,616,108608,628,1912640,3,3,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_007",3,"rare",0.031,0.011,7.6322,0.3419,0.0176,7.9917,8.0337,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_024",3,"medium",0.0316,0.0119,7.3935,0.3435,0.0191,7.7561,7.7996,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_023",3,"rare",0.0315,0.026,9.3959,0.3437,0.2373,9.9769,10.0344,1,1804032,0,0,44,2816,616,2062592,792,3866624,44,44,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_013",3,"medium",0.0302,0.0125,6.5882,0.3433,0.0326,6.9641,7.0068,1,1804032,0,0,4,256,616,199424,632,2003456,4,4,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_019",3,"rare",0.0295,0.0105,8.3096,0.3419,0.0159,8.6674,8.7074,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_003",3,"common",0.0309,0.2459,11.4782,0.3964,4.4239,16.2985,16.5753,1,1804032,0,0,820,52480,616,31575808,3896,33379840,898,898,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_024",3,"common",0.0376,4.7113,16.3683,0.8884,298.912,316.168,320.917,1,1804032,0,0,4665,298560,616,171392192,19276,173196224,72721,72721,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_015",3,"medium",0.049,0.022,8.2258,0.342,0.0171,8.5849,8.6559,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_014",3,"common",0.0314,1.2132,11.3246,0.6038,39.6151,51.5435,52.7881,1,1804032,0,0,3551,227264,616,139306304,14820,141110336,8670,8670,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_003",3,"medium",0.0427,0.0131,7.4896,0.3703,0.0278,7.8877,7.9435,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_011",3,"medium",0.0304,0.0122,7.7847,0.3417,0.0142,8.1406,8.1832,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_002",3,"medium",0.031,0.0111,9.4854,0.3418,0.0162,9.8434,9.8855,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_021",3,"common",0.0318,1.1552,14.0374,0.767,44.6197,59.4241,60.6111,1,1804032,0,0,3655,233920,616,141747008,15236,143551040,9264,9264,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_022",3,"common",0.0418,1.357,13.6864,0.4588,49.0157,63.1609,64.5597,1,1804032,0,0,4265,272960,616,157380800,17676,159184832,11283,11283,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_010",3,"common",0.0412,1.2741,9.3998,0.4392,46.0576,55.8966,57.2119,1,1804032,0,0,4043,258752,616,152030784,16788,153834816,10198,10198,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_018",3,"rare",0.0439,0.0155,6.7797,0.3419,0.0163,7.1379,7.1973,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"rare_000",3,"rare",0.0306,0.0135,6.7833,0.6633,0.0347,7.4813,7.5254,1,1804032,0,0,1,64,616,25280,620,1829312,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_008",3,"medium",0.0315,0.0123,7.0669,0.3431,0.014,7.424,7.4678,1,1804032,0,0,1,64,616,41664,620,1845696,1,1,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"common_018",3,"common",0.0297,1.0303,11.6327,0.4072,28.4423,40.4822,41.5422,1,1804032,0,0,3586,229504,616,129631616,14960,131435648,6756,6756,1,20260711
"E1",1,"SliceBF-NoBitSlice",300000,"medium_005",3,"medium",0.0421,0.0155,10.4241,0.3691,0.0623,10.8555,10.9131,1,1804032,0,0,7,448,616,275264,644,2079296,7,7,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_007",3,"medium",0.0306,0.8525,1.2359,0.3457,0.0295,1.6111,2.4942,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_001",3,"common",0.036,0.858,2.6323,0.3696,11.9353,14.9372,15.8312,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2313,2313,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_004",3,"common",0.0373,0.9148,3.4167,0.4696,56.3096,60.1959,61.148,1,150336,0,0,4698,300672,616,171947904,19408,172098240,12952,12952,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_012",3,"rare",0.0427,0.9384,1.7498,0.3479,0.0934,2.1911,3.1722,1,150336,0,0,4698,300672,616,171947904,19408,172098240,14,14,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_027",3,"common",0.0309,0.857,2.5916,0.5744,133.219,136.385,137.273,1,150336,0,0,4698,300672,616,171947904,19408,172098240,26737,26737,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_024",3,"rare",0.0458,0.9159,2.0202,0.7696,0.144,2.9338,3.8955,1,150336,0,0,4698,300672,616,171947904,19408,172098240,22,22,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_025",3,"common",0.0314,0.9029,2.0204,0.4243,30.4272,32.8719,33.8062,1,150336,0,0,4698,300672,616,171947904,19408,172098240,8113,8113,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_019",3,"medium",0.0419,1.0957,1.9517,0.3747,0.0312,2.3576,3.4952,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_020",3,"rare",0.0316,0.9045,1.9145,0.3415,0.0216,2.2776,3.2137,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_016",3,"rare",0.0313,0.8471,1.8861,0.343,0.0226,2.2517,3.1301,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_025",3,"rare",0.0313,1.3952,2.0598,0.3415,0.036,2.4373,3.8638,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2,2,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_018",3,"medium",0.0315,1.0944,1.4803,0.3485,0.0321,1.8609,2.9868,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_004",3,"medium",0.0317,0.7908,1.7382,0.429,0.0198,2.187,3.0095,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_012",3,"common",0.0311,0.8176,1.7177,0.3793,14.9518,17.0488,17.8975,1,150336,0,0,4698,300672,616,171947904,19408,172098240,3545,3545,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_017",3,"common",0.0399,0.938,2.8399,0.4075,26.4191,29.6665,30.6444,1,150336,0,0,4698,300672,616,171947904,19408,172098240,6627,6627,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_021",3,"rare",0.0414,0.9584,1.4484,0.3447,0.0224,1.8155,2.8153,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_000",3,"medium",0.031,0.868,2.3562,0.3422,0.0293,2.7277,3.6267,1,150336,0,0,4698,300672,616,171947904,19408,172098240,3,3,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_006",3,"rare",0.0307,1.0573,1.6109,0.4912,0.0231,2.1252,3.2132,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_022",3,"rare",0.0307,0.8395,1.2391,0.3419,0.0331,1.6141,2.4843,1,150336,0,0,4698,300672,616,171947904,19408,172098240,4,4,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_006",3,"medium",0.0297,0.811,1.9963,0.5016,0.0208,2.5187,3.3594,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_001",3,"medium",0.0303,0.8456,1.2028,0.3415,0.021,1.5653,2.4412,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_006",3,"common",0.0304,0.8098,2.8522,0.3518,1.8746,5.0786,5.9188,1,150336,0,0,4698,300672,616,171947904,19408,172098240,502,502,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_016",3,"medium",0.0344,0.9997,1.5466,0.345,0.0276,1.9192,2.9533,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_010",3,"medium",0.0314,0.858,1.6374,0.3426,0.0214,2.0014,2.8908,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_015",3,"common",0.0304,0.8288,3.1475,0.3916,21.7996,25.3387,26.1979,1,150336,0,0,4698,300672,616,171947904,19408,172098240,4442,4442,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_011",3,"rare",0.0454,0.9309,1.7375,0.3435,0.0282,2.1092,3.0855,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_026",3,"common",0.1711,1.3638,2.3207,0.5717,133.106,135.998,137.533,1,150336,0,0,4698,300672,616,171947904,19408,172098240,26769,26769,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_009",3,"medium",0.0449,0.909,1.5023,0.3421,0.0243,1.8687,2.8226,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_014",3,"medium",0.0306,1.2413,1.4105,0.4857,0.0886,1.9848,3.2567,1,150336,0,0,4698,300672,616,171947904,19408,172098240,10,10,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_005",3,"rare",0.0317,0.8418,1.681,0.3415,0.0146,2.0371,2.9106,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_017",3,"medium",0.0301,0.8479,2.6579,0.3439,0.0269,3.0287,3.9067,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_008",3,"rare",0.031,1.2732,1.4097,0.3418,0.0999,1.8514,3.1556,1,150336,0,0,4698,300672,616,171947904,19408,172098240,8,8,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_001",3,"rare",0.1336,0.8146,1.7779,0.3416,0.0148,2.1343,3.0825,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_009",3,"common",0.0297,0.852,2.9697,0.436,27.9624,31.3681,32.2498,1,150336,0,0,4698,300672,616,171947904,19408,172098240,5420,5420,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_015",3,"rare",0.0436,0.9293,1.721,0.5678,0.0325,2.3213,3.2942,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2,2,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_003",3,"rare",0.031,0.901,1.2704,0.3414,0.021,1.6328,2.5648,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_020",3,"medium",0.0314,0.8214,2.8758,0.3438,0.0271,3.2467,4.0995,1,150336,0,0,4698,300672,616,171947904,19408,172098240,2,2,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_023",3,"medium",0.0309,1.2209,1.4219,0.3414,0.0429,1.8062,3.058,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_009",3,"rare",0.0338,1.233,1.6074,0.3898,0.0256,2.0228,3.2896,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_002",3,"common",0.0314,0.8722,2.7491,0.3605,6.2209,9.3305,10.2341,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1369,1369,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_008",3,"common",0.0377,0.8961,2.9529,0.4338,19.0228,22.4095,23.3433,1,150336,0,0,4698,300672,616,171947904,19408,172098240,3878,3878,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_007",3,"common",0.038,1.2128,1.8521,0.3605,7.3749,9.5875,10.8383,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1452,1452,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_012",3,"medium",0.0346,1.2367,2.1865,0.3438,0.0229,2.5532,3.8245,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_000",3,"common",0.0314,1.0237,3.064,0.3868,24.1205,27.5713,28.6264,1,150336,0,0,4698,300672,616,171947904,19408,172098240,4242,4242,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_021",3,"medium",0.2085,0.9367,1.6762,0.3418,0.022,2.04,3.1852,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_010",3,"rare",0.0322,1.187,1.3773,0.3428,0.025,1.7451,2.9643,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_013",3,"common",0.0322,0.8608,1.6487,0.3532,3.3626,5.3645,6.2575,1,150336,0,0,4698,300672,616,171947904,19408,172098240,805,805,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_014",3,"rare",0.0412,0.8574,1.2782,0.3416,0.0128,1.6326,2.5312,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"medium_025",3,"medium",0.0309,0.8398,1.8602,0.3439,0.0291,2.2332,3.1039,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_016",3,"common",0.0305,1.2121,2.3593,0.4633,54.9649,57.7875,59.0301,1,150336,0,0,4698,300672,616,171947904,19408,172098240,13073,13073,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_020",3,"common",0.0478,0.9269,2.7543,0.5345,24.0934,27.3822,28.3569,1,150336,0,0,4698,300672,616,171947904,19408,172098240,6213,6213,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_019",3,"common",0.0413,0.9372,2.8373,0.485,66.0982,69.4205,70.399,1,150336,0,0,4698,300672,616,171947904,19408,172098240,15472,15472,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_011",3,"common",0.071,0.9848,1.7576,0.4688,61.7751,64.0015,65.0573,1,150336,0,0,4698,300672,616,171947904,19408,172098240,13270,13270,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_004",3,"rare",0.0492,0.9108,1.2034,0.3417,0.0207,1.5658,2.5258,1,150336,0,0,4698,300672,616,171947904,19408,172098240,1,1,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"rare_013",3,"rare",0.0316,0.8843,1.9909,0.3432,0.1615,2.4956,3.4115,1,150336,0,0,4698,300672,616,171947904,19408,172098240,31,31,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_005",3,"common",0.0321,0.8963,3.8545,0.3807,15.1672,19.4024,20.3308,1,150336,0,0,4698,300672,616,171947904,19408,172098240,3532,3532,1,20260711
"E1",1,"SliceBF-NoPruning",300000,"common_023",3,"common",0.0402,1.4085,2.822,0.4608,57.4881,60.7709,62.2196,1,150336,0,0,4698,300672,616,171947904,19408,172098240,12472,12472,1,20260711
