experiment,run_id,cycle,scheme,scenario,operation,N,q,document_id,keywords,batch_update_ms,first_query_ms,migrated_updates,result_size,correct,seed
E8,1,18,Ren,first_after_update,insert,300000,3,8401883,13,0.0982,1.7718,3,2,1,20260711
E8,1,19,Ren,first_after_update,delete,300000,3,8421256,10,0.0824,1.8404,3,112,1,20260711
E8,1,19,Ren,first_after_update,insert,300000,3,8421256,10,0.0861,1.7541,3,113,1,20260711
E8,1,20,Ren,first_after_update,delete,300000,3,8403467,14,0.1263,0.4365,3,0,1,20260711
E8,1,20,Ren,first_after_update,insert,300000,3,8403467,14,0.1328,0.4536,3,1,1,20260711
E8,1,21,Ren,first_after_update,delete,300000,3,8418701,15,0.1309,0.0316,3,0,1,20260711
E8,1,21,Ren,first_after_update,insert,300000,3,8418701,15,0.1127,0.03,3,1,1,20260711
E8,1,22,Ren,first_after_update,delete,300000,3,8410524,12,0.0913,0.0769,3,0,1,20260711
E8,1,22,Ren,first_after_update,insert,300000,3,8410524,12,0.1186,0.0847,3,1,1,20260711
E8,1,23,Ren,first_after_update,delete,300000,3,8405120,17,0.1455,0.0562,3,0,1,20260711
E8,1,23,Ren,first_after_update,insert,300000,3,8405120,17,0.1266,0.0587,3,1,1,20260711
E8,1,24,Ren,first_after_update,delete,300000,3,8411896,9,0.0734,0.4825,3,54,1,20260711
E8,1,24,Ren,first_after_update,insert,300000,3,8411896,9,0.1008,0.4997,3,55,1,20260711
E8,1,25,Ren,first_after_update,delete,300000,3,8407185,9,0.0975,0.5365,3,23,1,20260711
E8,1,25,Ren,first_after_update,insert,300000,3,8407185,9,0.093,0.5522,3,24,1,20260711
E8,1,26,Ren,first_after_update,delete,300000,3,8411894,8,0.0889,0.1799,3,49,1,20260711
E8,1,26,Ren,first_after_update,insert,300000,3,8411894,8,0.095,0.1834,3,50,1,20260711
E8,1,27,Ren,first_after_update,delete,300000,3,8412647,9,0.1165,15.991,3,669,1,20260711
E8,1,27,Ren,first_after_update,insert,300000,3,8412647,9,0.101,15.5425,3,670,1,20260711
E8,1,28,Ren,first_after_update,delete,300000,3,8402064,12,0.1131,0.0477,3,1,1,20260711
E8,1,28,Ren,first_after_update,insert,300000,3,8402064,12,0.1127,0.048,3,2,1,20260711
E8,1,29,Ren,first_after_update,delete,300000,3,8413535,11,0.105,1.8768,3,1,1,20260711
E8,1,29,Ren,first_after_update,insert,300000,3,8413535,11,0.1041,2.0629,3,2,1,20260711
E8,1,30,Ren,first_after_update,delete,300000,3,8413170,10,0.1033,0.0734,3,1,1,20260711
E8,1,30,Ren,first_after_update,insert,300000,3,8413170,10,0.0778,0.0762,3,2,1,20260711
E8,1,31,Ren,first_after_update,delete,300000,3,8412951,13,0.0995,0.0302,3,0,1,20260711
E8,1,31,Ren,first_after_update,insert,300000,3,8412951,13,0.122,0.0375,3,1,1,20260711
E8,1,32,Ren,first_after_update,delete,300000,3,8401680,17,0.1508,7.2934,3,8,1,20260711
E8,1,32,Ren,first_after_update,insert,300000,3,8401680,17,0.1264,7.2572,3,9,1,20260711
E8,1,33,Ren,first_after_update,delete,300000,3,8411937,17,0.1266,0.145,3,0,1,20260711
E8,1,33,Ren,first_after_update,insert,300000,3,8411937,17,0.1869,0.1577,3,1,1,20260711
E8,1,34,Ren,first_after_update,delete,300000,3,8412641,11,0.1092,0.0642,3,1,1,20260711
E8,1,34,Ren,first_after_update,insert,300000,3,8412641,11,0.0853,0.0656,3,2,1,20260711
E8,1,35,Ren,first_after_update,delete,300000,3,8408369,10,0.0783,34.0322,3,1358,1,20260711
E8,1,35,Ren,first_after_update,insert,300000,3,8408369,10,0.0804,33.7507,3,1359,1,20260711
E8,1,36,Ren,first_after_update,delete,300000,3,8401339,13,0.1024,0.5587,3,18,1,20260711
E8,1,36,Ren,first_after_update,insert,300000,3,8401339,13,0.1175,0.5757,3,19,1,20260711
E8,1,37,Ren,first_after_update,delete,300000,3,8413715,16,0.1302,0.524,3,4,1,20260711
E8,1,37,Ren,first_after_update,insert,300000,3,8413715,16,0.1289,0.6038,3,5,1,20260711
E8,1,38,Ren,first_after_update,delete,300000,3,8410541,12,0.0958,0.4704,3,0,1,20260711
E8,1,38,Ren,first_after_update,insert,300000,3,8410541,12,0.0949,0.609,3,1,1,20260711
E8,1,39,Ren,first_after_update,delete,300000,3,8403683,13,0.1047,0.2902,3,1,1,20260711
E8,1,39,Ren,first_after_update,insert,300000,3,8403683,13,0.1017,0.3802,3,2,1,20260711
E8,1,40,Ren,first_after_update,delete,300000,3,8406686,15,0.1163,4.6587,3,95,1,20260711
E8,1,40,Ren,first_after_update,insert,300000,3,8406686,15,0.1392,4.7958,3,96,1,20260711
E8,1,41,Ren,first_after_update,delete,300000,3,8400837,16,0.1426,3.6346,3,8,1,20260711
E8,1,41,Ren,first_after_update,insert,300000,3,8400837,16,0.1292,3.4531,3,9,1,20260711
E8,1,42,Ren,first_after_update,delete,300000,3,8401489,7,0.0711,1.2355,3,3,1,20260711
E8,1,42,Ren,first_after_update,insert,300000,3,8401489,7,0.0787,1.2415,3,4,1,20260711
E8,1,43,Ren,first_after_update,delete,300000,3,8410530,12,0.1171,32.8331,3,567,1,20260711
E8,1,43,Ren,first_after_update,insert,300000,3,8410530,12,0.0931,33.1743,3,568,1,20260711
E8,1,44,Ren,first_after_update,delete,300000,3,8403593,9,0.0707,3.764,3,243,1,20260711
E8,1,44,Ren,first_after_update,insert,300000,3,8403593,9,0.0933,3.9576,3,244,1,20260711
E8,1,45,Ren,first_after_update,delete,300000,3,8413182,11,0.1089,3.7301,3,14,1,20260711
E8,1,45,Ren,first_after_update,insert,300000,3,8413182,11,0.1138,3.7565,3,15,1,20260711
E8,1,46,Ren,first_after_update,delete,300000,3,8410298,10,0.0996,3.3177,3,133,1,20260711
E8,1,46,Ren,first_after_update,insert,300000,3,8410298,10,0.1044,3.0415,3,134,1,20260711
E8,1,47,Ren,first_after_update,delete,300000,3,8413680,13,0.1287,1.319,3,1,1,20260711
E8,1,47,Ren,first_after_update,insert,300000,3,8413680,13,0.1019,1.3471,3,2,1,20260711
E8,1,48,Ren,first_after_update,delete,300000,3,8413191,16,0.1215,0.1953,3,0,1,20260711
E8,1,48,Ren,first_after_update,insert,300000,3,8413191,16,0.1428,0.1979,3,1,1,20260711
E8,1,49,Ren,first_after_update,delete,300000,3,8410522,22,0.1951,0.1182,3,0,1,20260711
E8,1,49,Ren,first_after_update,insert,300000,3,8410522,22,0.1644,0.119,3,1,1,20260711
E8,1,50,Ren,first_after_update,delete,300000,3,8414203,20,0.1572,1.1761,3,72,1,20260711
E8,1,50,Ren,first_after_update,insert,300000,3,8414203,20,0.1748,1.1729,3,73,1,20260711
E8,1,51,Ren,first_after_update,delete,300000,3,8410535,12,0.1105,0.0324,3,0,1,20260711
E8,1,51,Ren,first_after_update,insert,300000,3,8410535,12,0.1131,0.0357,3,1,1,20260711
E8,1,52,Ren,first_after_update,delete,300000,3,8401160,8,0.0849,0.7016,3,0,1,20260711
E8,1,52,Ren,first_after_update,insert,300000,3,8401160,8,0.0758,0.7166,3,1,1,20260711
E8,1,53,Ren,first_after_update,delete,300000,3,8400623,17,0.132,0.1165,3,1,1,20260711
E8,1,53,Ren,first_after_update,insert,300000,3,8400623,17,0.1355,0.1223,3,2,1,20260711
E8,1,54,Ren,first_after_update,delete,300000,3,8408370,7,0.0634,7.8683,3,1175,1,20260711
E8,1,54,Ren,first_after_update,insert,300000,3,8408370,7,0.0772,7.9677,3,1176,1,20260711
E8,1,55,Ren,first_after_update,delete,300000,3,8411560,12,0.1098,5.995,3,15,1,20260711
E8,1,55,Ren,first_after_update,insert,300000,3,8411560,12,0.0971,6.0987,3,16,1,20260711
E8,1,56,Ren,first_after_update,delete,300000,3,8410647,13,0.0988,6.3365,3,21,1,20260711
E8,1,56,Ren,first_after_update,insert,300000,3,8410647,13,0.1171,6.2705,3,22,1,20260711
E8,1,57,Ren,first_after_update,delete,300000,3,8403289,12,0.1164,0.0626,3,1,1,20260711
E8,1,57,Ren,first_after_update,insert,300000,3,8403289,12,0.1131,0.0629,3,2,1,20260711
E8,1,58,Ren,first_after_update,delete,300000,3,8413208,14,0.1305,0.0816,3,0,1,20260711
E8,1,58,Ren,first_after_update,insert,300000,3,8413208,14,0.129,0.0856,3,1,1,20260711
E8,1,59,Ren,first_after_update,delete,300000,3,8412255,8,0.0901,4.3961,3,20,1,20260711
E8,1,59,Ren,first_after_update,insert,300000,3,8412255,8,0.0755,4.3741,3,21,1,20260711
E8,1,60,Ren,first_after_update,delete,300000,3,8408997,17,0.1687,8.423,3,590,1,20260711
E8,1,60,Ren,first_after_update,insert,300000,3,8408997,17,0.1465,8.1415,3,591,1,20260711
E8,1,61,Ren,first_after_update,delete,300000,3,8501919,11,0.1117,5.3613,3,34,1,20260711
E8,1,61,Ren,first_after_update,insert,300000,3,8501919,11,0.0912,5.7161,3,35,1,20260711
E8,1,62,Ren,first_after_update,delete,300000,3,8412832,11,0.0894,0.4015,3,1,1,20260711
E8,1,62,Ren,first_after_update,insert,300000,3,8412832,11,0.0922,0.4113,3,2,1,20260711
E8,1,63,Ren,first_after_update,delete,300000,3,8421105,9,0.073,16.2052,3,243,1,20260711
E8,1,63,Ren,first_after_update,insert,300000,3,8421105,9,0.0752,16.9735,3,244,1,20260711
E8,1,64,Ren,first_after_update,delete,300000,3,8419429,11,0.0905,0.2644,3,7,1,20260711
E8,1,64,Ren,first_after_update,insert,300000,3,8419429,11,0.0868,0.2654,3,8,1,20260711
E8,1,65,Ren,first_after_update,delete,300000,3,8317279,9,0.0724,23.8853,3,5745,1,20260711
E8,1,65,Ren,first_after_update,insert,300000,3,8317279,9,0.0732,23.323,3,5746,1,20260711
E8,1,66,Ren,first_after_update,delete,300000,3,8409004,20,0.1512,0.5294,3,3,1,20260711
E8,1,66,Ren,first_after_update,insert,300000,3,8409004,20,0.1632,0.5593,3,4,1,20260711
E8,1,67,Ren,first_after_update,delete,300000,3,8420000,11,0.1028,1.5847,3,0,1,20260711
E8,1,67,Ren,first_after_update,insert,300000,3,8420000,11,0.0952,1.5797,3,1,1,20260711
E8,1,68,Ren,first_after_update,delete,300000,3,8410852,10,0.0924,2.2385,3,1,1,20260711
E8,1,68,Ren,first_after_update,insert,300000,3,8410852,10,0.1068,2.2626,3,2,1,20260711
E8,1,69,Ren,first_after_update,delete,300000,3,8501237,11,0.113,6.8554,3,27,1,20260711
E8,1,69,Ren,first_after_update,insert,300000,3,8501237,11,0.1058,6.7488,3,28,1,20260711
E8,1,70,Ren,first_after_update,delete,300000,3,8414913,11,0.1043,0.0817,3,0,1,20260711
E8,1,70,Ren,first_after_update,insert,300000,3,8414913,11,0.0848,0.0833,3,1,1,20260711
E8,1,71,Ren,first_after_update,delete,300000,3,8407054,10,0.0857,0.5959,3,0,1,20260711
E8,1,71,Ren,first_after_update,insert,300000,3,8407054,10,0.0993,0.5921,3,1,1,20260711
E8,1,72,Ren,first_after_update,delete,300000,3,8411637,13,0.1212,1.6526,3,3,1,20260711
E8,1,72,Ren,first_after_update,insert,300000,3,8411637,13,0.1192,1.6941,3,4,1,20260711
E8,1,73,Ren,first_after_update,delete,300000,3,8410525,13,0.1332,0.1656,3,0,1,20260711
E8,1,73,Ren,first_after_update,insert,300000,3,8410525,13,0.1151,0.1672,3,1,1,20260711
E8,1,74,Ren,first_after_update,delete,300000,3,8403780,10,0.0985,3.5002,3,105,1,20260711
E8,1,74,Ren,first_after_update,insert,300000,3,8403780,10,0.0886,3.4125,3,106,1,20260711
E8,1,75,Ren,first_after_update,delete,300000,3,8407069,10,0.0856,3.6211,3,52,1,20260711
E8,1,75,Ren,first_after_update,insert,300000,3,8407069,10,0.0992,3.4689,3,53,1,20260711
E8,1,76,Ren,first_after_update,delete,300000,3,8418406,15,0.1334,0.0582,3,0,1,20260711
E8,1,76,Ren,first_after_update,insert,300000,3,8418406,15,0.1134,0.0618,3,1,1,20260711
E8,1,77,Ren,first_after_update,delete,300000,3,8421121,9,0.0731,0.0287,3,0,1,20260711
E8,1,77,Ren,first_after_update,insert,300000,3,8421121,9,0.0704,0.0334,3,1,1,20260711
E8,1,78,Ren,first_after_update,delete,300000,3,8419919,13,0.0982,0.1934,3,0,1,20260711
E8,1,78,Ren,first_after_update,insert,300000,3,8419919,13,0.1278,0.2178,3,1,1,20260711
E8,1,79,Ren,first_after_update,delete,300000,3,8406575,16,0.1457,0.0268,3,0,1,20260711
E8,1,79,Ren,first_after_update,insert,300000,3,8406575,16,0.1177,0.0297,3,1,1,20260711
E8,1,80,Ren,first_after_update,delete,300000,3,8407248,10,0.0767,0.6921,3,9,1,20260711
E8,1,80,Ren,first_after_update,insert,300000,3,8407248,10,0.0802,0.7042,3,10,1,20260711
E8,1,81,Ren,first_after_update,delete,300000,3,8408540,11,0.0867,1.2148,3,28,1,20260711
E8,1,81,Ren,first_after_update,insert,300000,3,8408540,11,0.088,1.1837,3,29,1,20260711
E8,1,82,Ren,first_after_update,delete,300000,3,8407330,12,0.0969,6.9985,3,140,1,20260711
E8,1,82,Ren,first_after_update,insert,300000,3,8407330,12,0.1175,7.6159,3,141,1,20260711
E8,1,83,Ren,first_after_update,delete,300000,3,8410017,10,0.103,5.5688,3,871,1,20260711
E8,1,83,Ren,first_after_update,insert,300000,3,8410017,10,0.0995,5.5506,3,872,1,20260711
E8,1,84,Ren,first_after_update,delete,300000,3,8414471,11,0.1056,0.1169,3,0,1,20260711
E8,1,84,Ren,first_after_update,insert,300000,3,8414471,11,0.0842,0.1004,3,1,1,20260711
E8,1,85,Ren,first_after_update,delete,300000,3,8416431,15,0.1131,0.0954,3,0,1,20260711
E8,1,85,Ren,first_after_update,insert,300000,3,8416431,15,0.1326,0.1004,3,1,1,20260711
E8,1,86,Ren,first_after_update,delete,300000,3,8414281,13,0.1222,1.3947,3,0,1,20260711
E8,1,86,Ren,first_after_update,insert,300000,3,8414281,13,0.1004,1.3838,3,1,1,20260711
E8,1,87,Ren,first_after_update,delete,300000,3,8408294,13,0.0998,0.0266,3,0,1,20260711
E8,1,87,Ren,first_after_update,insert,300000,3,8408294,13,0.1211,0.0348,3,1,1,20260711
E8,1,88,Ren,first_after_update,delete,300000,3,8410838,10,0.0984,4.9179,3,7,1,20260711
E8,1,88,Ren,first_after_update,insert,300000,3,8410838,10,0.0806,5.0636,3,8,1,20260711
E8,1,89,Ren,first_after_update,delete,300000,3,8410882,10,0.0809,5.8564,3,184,1,20260711
E8,1,89,Ren,first_after_update,insert,300000,3,8410882,10,0.0796,5.1186,3,185,1,20260711
E8,1,90,Ren,first_after_update,delete,300000,3,8420631,12,0.1067,0.2852,3,2,1,20260711
E8,1,90,Ren,first_after_update,insert,300000,3,8420631,12,0.0932,0.228,3,3,1,20260711
E8,1,91,Ren,first_after_update,delete,300000,3,8501685,14,0.107,0.0251,3,0,1,20260711
E8,1,91,Ren,first_after_update,insert,300000,3,8501685,14,0.1062,0.0309,3,1,1,20260711
E8,1,92,Ren,first_after_update,delete,300000,3,8418206,16,0.121,4.6684,3,136,1,20260711
E8,1,92,Ren,first_after_update,insert,300000,3,8418206,16,0.2919,4.5536,3,137,1,20260711
E8,1,93,Ren,first_after_update,delete,300000,3,8412985,9,0.0841,1.7512,3,1,1,20260711
E8,1,93,Ren,first_after_update,insert,300000,3,8412985,9,0.0944,1.6521,3,2,1,20260711
E8,1,94,Ren,first_after_update,delete,300000,3,8415488,8,0.0845,9.2762,3,289,1,20260711
E8,1,94,Ren,first_after_update,insert,300000,3,8415488,8,0.0915,9.2863,3,290,1,20260711
E8,1,95,Ren,first_after_update,delete,300000,3,8505051,13,0.1315,0.0273,3,0,1,20260711
E8,1,95,Ren,first_after_update,insert,300000,3,8505051,13,0.0996,0.0298,3,1,1,20260711
E8,1,96,Ren,first_after_update,delete,300000,3,8412299,13,0.1007,3.5473,3,8,1,20260711
E8,1,96,Ren,first_after_update,insert,300000,3,8412299,13,0.1015,3.533,3,9,1,20260711
E8,1,97,Ren,first_after_update,delete,300000,3,8420664,14,0.1096,9.8119,3,74,1,20260711
E8,1,97,Ren,first_after_update,insert,300000,3,8420664,14,0.2489,9.7519,3,75,1,20260711
E8,1,98,Ren,first_after_update,delete,300000,3,8415080,9,0.0932,1.2815,3,6,1,20260711
E8,1,98,Ren,first_after_update,insert,300000,3,8415080,9,0.0968,1.3037,3,7,1,20260711
E8,1,99,Ren,first_after_update,delete,300000,3,8411912,14,0.1356,3.4605,3,71,1,20260711
E8,1,99,Ren,first_after_update,insert,300000,3,8411912,14,0.134,3.4194,3,72,1,20260711
E8,2,0,SliceBF,first_after_update,delete,50000,3,8315117,15,0.3777,0.4916,12,0,1,20260711
E8,2,0,SliceBF,first_after_update,insert,50000,3,8315117,15,0.5463,0.4842,24,1,1,20260711
E8,2,1,SliceBF,first_after_update,delete,50000,3,8352414,17,0.6062,0.4904,12,2,1,20260711
E8,2,1,SliceBF,first_after_update,insert,50000,3,8352414,17,0.7286,0.5345,24,3,1,20260711
E8,2,2,SliceBF,first_after_update,delete,50000,3,8351208,14,0.2942,0.4566,20,0,1,20260711
E8,2,2,SliceBF,first_after_update,insert,50000,3,8351208,14,0.4782,0.5062,32,1,1,20260711
E8,2,3,SliceBF,first_after_update,delete,50000,3,8414166,13,0.2952,0.4686,20,0,1,20260711
E8,2,3,SliceBF,first_after_update,insert,50000,3,8414166,13,0.4615,0.5122,32,1,1,20260711
E8,2,4,SliceBF,first_after_update,delete,50000,3,8405707,17,0.5725,0.4917,28,0,1,20260711
E8,2,4,SliceBF,first_after_update,insert,50000,3,8405707,17,0.6757,0.5388,40,1,1,20260711
E8,2,5,SliceBF,first_after_update,delete,50000,3,8406497,16,0.6544,0.5189,16,10,1,20260711
E8,2,5,SliceBF,first_after_update,insert,50000,3,8406497,16,0.5736,0.5467,28,11,1,20260711
E8,2,6,SliceBF,first_after_update,delete,50000,3,8407285,9,0.2775,0.8819,40,84,1,20260711
E8,2,6,SliceBF,first_after_update,insert,50000,3,8407285,9,0.4213,0.9423,52,85,1,20260711
E8,2,7,SliceBF,first_after_update,delete,50000,3,8410387,12,0.2781,0.9,72,45,1,20260711
E8,2,7,SliceBF,first_after_update,insert,50000,3,8410387,12,0.4517,0.9562,84,46,1,20260711
E8,2,8,SliceBF,first_after_update,delete,50000,3,8403866,15,0.3077,2.1648,76,387,1,20260711
E8,2,8,SliceBF,first_after_update,insert,50000,3,8403866,15,0.4997,2.1034,88,388,1,20260711
E8,2,9,SliceBF,first_after_update,delete,50000,3,8412332,9,0.2504,1.0267,96,36,1,20260711
E8,2,9,SliceBF,first_after_update,insert,50000,3,8412332,9,0.4776,0.9332,108,37,1,20260711
E8,2,10,SliceBF,first_after_update,delete,50000,3,8421249,19,0.5617,0.6978,12,0,1,20260711
E8,2,10,SliceBF,first_after_update,insert,50000,3,8421249,19,0.7272,0.4823,24,1,1,20260711
E8,2,11,SliceBF,first_after_update,delete,50000,3,8408240,9,0.2507,0.5713,44,5,1,20260711
E8,2,11,SliceBF,first_after_update,insert,50000,3,8408240,9,0.4094,0.6156,56,6,1,20260711
E8,2,12,SliceBF,first_after_update,delete,50000,3,8406277,10,0.2582,0.7064,84,5,1,20260711
E8,2,12,SliceBF,first_after_update,insert,50000,3,8406277,10,0.4317,0.7717,96,6,1,20260711
E8,2,13,SliceBF,first_after_update,delete,50000,3,8412427,13,0.3556,0.4514,22,1,1,20260711
E8,2,13,SliceBF,first_after_update,insert,50000,3,8412427,13,0.4635,0.4672,34,2,1,20260711
E8,2,14,SliceBF,first_after_update,delete,50000,3,8409682,10,0.2577,0.6023,28,38,1,20260711
E8,2,14,SliceBF,first_after_update,insert,50000,3,8409682,10,0.4091,0.6243,40,39,1,20260711
E8,2,15,SliceBF,first_after_update,delete,50000,3,8410902,12,0.2768,2.9,62,587,1,20260711
E8,2,15,SliceBF,first_after_update,insert,50000,3,8410902,12,0.4695,3.0508,74,588,1,20260711
E8,2,16,SliceBF,first_after_update,delete,50000,3,8413858,14,0.2963,0.6681,68,0,1,20260711
E8,2,16,SliceBF,first_after_update,insert,50000,3,8413858,14,0.4819,0.7243,80,1,1,20260711
E8,2,17,SliceBF,first_after_update,delete,50000,3,8401172,8,0.1543,1.1296,164,41,1,20260711
E8,2,17,SliceBF,first_after_update,insert,50000,3,8401172,8,0.4374,1.5292,176,42,1,20260711
E8,2,18,SliceBF,first_after_update,delete,50000,3,8401883,13,0.2996,0.6501,68,0,1,20260711
E8,2,18,SliceBF,first_after_update,insert,50000,3,8401883,13,0.4687,0.6873,80,1,1,20260711
E8,2,19,SliceBF,first_after_update,delete,50000,3,8421256,10,0.2619,0.9845,164,12,1,20260711
E8,2,19,SliceBF,first_after_update,insert,50000,3,8421256,10,0.4615,1.072,176,13,1,20260711
E8,2,20,SliceBF,first_after_update,delete,50000,3,8403467,14,0.3047,0.6763,78,0,1,20260711
E8,2,20,SliceBF,first_after_update,insert,50000,3,8403467,14,0.5207,0.7097,90,1,1,20260711
E8,2,21,SliceBF,first_after_update,delete,50000,3,8418701,15,0.3011,0.4314,16,0,1,20260711
E8,2,21,SliceBF,first_after_update,insert,50000,3,8418701,15,0.5019,0.4746,28,1,1,20260711
E8,2,22,SliceBF,first_after_update,delete,50000,3,8410524,12,0.3872,0.6125,60,0,1,20260711
E8,2,22,SliceBF,first_after_update,insert,50000,3,8410524,12,0.4681,0.629,72,1,1,20260711
E8,2,23,SliceBF,first_after_update,delete,50000,3,8405120,17,0.5599,0.3873,12,0,1,20260711
E8,2,23,SliceBF,first_after_update,insert,50000,3,8405120,17,0.6905,0.4247,24,1,1,20260711
E8,2,24,SliceBF,first_after_update,delete,50000,3,8411896,9,0.258,1.1899,220,18,1,20260711
E8,2,24,SliceBF,first_after_update,insert,50000,3,8411896,9,0.4144,1.2209,232,19,1,20260711
E8,2,25,SliceBF,first_after_update,delete,50000,3,8407185,9,0.404,1.1918,204,3,1,20260711
E8,2,25,SliceBF,first_after_update,insert,50000,3,8407185,9,0.4294,1.1299,216,4,1,20260711
E8,2,26,SliceBF,first_after_update,delete,50000,3,8411894,8,0.1607,1.4373,280,16,1,20260711
E8,2,26,SliceBF,first_after_update,insert,50000,3,8411894,8,0.3321,1.4246,292,17,1,20260711
E8,2,27,SliceBF,first_after_update,delete,50000,3,8412647,9,0.2843,2.1414,308,131,1,20260711
E8,2,27,SliceBF,first_after_update,insert,50000,3,8412647,9,0.6028,2.1895,320,132,1,20260711
E8,2,28,SliceBF,first_after_update,delete,50000,3,8402064,12,0.286,0.5984,70,1,1,20260711
E8,2,28,SliceBF,first_after_update,insert,50000,3,8402064,12,0.4606,0.744,82,2,1,20260711
E8,2,29,SliceBF,first_after_update,delete,50000,3,8413535,11,0.4062,0.8576,140,1,1,20260711
E8,2,29,SliceBF,first_after_update,insert,50000,3,8413535,11,0.4589,0.8934,152,2,1,20260711
E8,2,30,SliceBF,first_after_update,delete,50000,3,8413170,10,0.2569,0.7821,124,1,1,20260711
E8,2,30,SliceBF,first_after_update,insert,50000,3,8413170,10,0.4217,0.8181,136,2,1,20260711
E8,2,31,SliceBF,first_after_update,delete,50000,3,8412951,13,0.2839,0.4536,28,0,1,20260711
E8,2,31,SliceBF,first_after_update,insert,50000,3,8412951,13,0.4646,0.5,40,1,1,20260711
E8,2,32,SliceBF,first_after_update,delete,50000,3,8401680,17,0.543,1.0144,182,5,1,20260711
E8,2,32,SliceBF,first_after_update,insert,50000,3,8401680,17,0.6806,1.196,194,6,1,20260711
E8,2,33,SliceBF,first_after_update,delete,50000,3,8411937,17,0.5965,0.4499,26,0,1,20260711
E8,2,33,SliceBF,first_after_update,insert,50000,3,8411937,17,0.6853,0.5157,38,1,1,20260711
E8,2,34,SliceBF,first_after_update,delete,50000,3,8412641,11,0.2668,0.8993,156,0,1,20260711
E8,2,34,SliceBF,first_after_update,insert,50000,3,8412641,11,0.4347,0.9427,168,1,1,20260711
E8,2,35,SliceBF,first_after_update,delete,50000,3,8408369,10,0.2554,3.0963,374,397,1,20260711
E8,2,35,SliceBF,first_after_update,insert,50000,3,8408369,10,0.4281,3.0174,386,398,1,20260711
E8,2,36,SliceBF,first_after_update,delete,50000,3,8401339,13,0.286,1.4976,340,8,1,20260711
E8,2,36,SliceBF,first_after_update,insert,50000,3,8401339,13,0.4598,1.6261,352,9,1,20260711
E8,2,37,SliceBF,first_after_update,delete,50000,3,8413715,16,0.314,0.974,174,1,1,20260711
E8,2,37,SliceBF,first_after_update,insert,50000,3,8413715,16,0.5094,1.0044,186,2,1,20260711
E8,2,38,SliceBF,first_after_update,delete,50000,3,8410541,12,0.2758,0.7011,96,0,1,20260711
E8,2,38,SliceBF,first_after_update,insert,50000,3,8410541,12,0.448,0.722,108,1,1,20260711
E8,2,39,SliceBF,first_after_update,delete,50000,3,8403683,13,0.3123,0.7821,116,1,1,20260711
E8,2,39,SliceBF,first_after_update,insert,50000,3,8403683,13,0.4552,0.8193,128,2,1,20260711
E8,2,40,SliceBF,first_after_update,delete,50000,3,8406686,15,0.2975,0.611,30,33,1,20260711
E8,2,40,SliceBF,first_after_update,insert,50000,3,8406686,15,0.4867,0.6403,42,34,1,20260711
E8,2,41,SliceBF,first_after_update,delete,50000,3,8400837,16,0.3103,0.7057,108,0,1,20260711
E8,2,41,SliceBF,first_after_update,insert,50000,3,8400837,16,0.4998,0.745,120,1,1,20260711
E8,2,42,SliceBF,first_after_update,delete,50000,3,8401489,7,0.1455,1.033,204,0,1,20260711
E8,2,42,SliceBF,first_after_update,insert,50000,3,8401489,7,0.2899,1.0634,216,1,1,20260711
E8,2,43,SliceBF,first_after_update,delete,50000,3,8410530,12,0.2715,2.3867,452,87,1,20260711
E8,2,43,SliceBF,first_after_update,insert,50000,3,8410530,12,0.4668,2.2012,464,88,1,20260711
E8,2,44,SliceBF,first_after_update,delete,50000,3,8403593,9,0.3878,2.0739,452,65,1,20260711
E8,2,44,SliceBF,first_after_update,insert,50000,3,8403593,9,0.4131,2.0916,464,66,1,20260711
E8,2,45,SliceBF,first_after_update,delete,50000,3,8413182,11,0.2733,0.9521,162,1,1,20260711
E8,2,45,SliceBF,first_after_update,insert,50000,3,8413182,11,0.4512,0.9835,174,2,1,20260711
E8,2,46,SliceBF,first_after_update,delete,50000,3,8410298,10,0.259,0.9498,126,37,1,20260711
E8,2,46,SliceBF,first_after_update,insert,50000,3,8410298,10,0.4303,0.9692,138,38,1,20260711
E8,2,47,SliceBF,first_after_update,delete,50000,3,8413680,13,0.2848,0.5097,26,1,1,20260711
E8,2,47,SliceBF,first_after_update,insert,50000,3,8413680,13,0.4716,0.5395,38,2,1,20260711
E8,2,48,SliceBF,first_after_update,delete,50000,3,8413191,16,0.3143,0.4431,28,0,1,20260711
E8,2,48,SliceBF,first_after_update,insert,50000,3,8413191,16,0.5411,0.4851,40,1,1,20260711
E8,2,49,SliceBF,first_after_update,delete,50000,3,8410522,22,0.6497,1.0495,200,0,1,20260711
E8,2,49,SliceBF,first_after_update,insert,50000,3,8410522,22,0.7627,1.0764,212,1,1,20260711
E8,2,50,SliceBF,first_after_update,delete,50000,3,8414203,20,0.5753,0.9293,160,11,1,20260711
E8,2,50,SliceBF,first_after_update,insert,50000,3,8414203,20,0.7245,0.9584,172,12,1,20260711
E8,2,51,SliceBF,first_after_update,delete,50000,3,8410535,12,0.2811,0.398,16,0,1,20260711
E8,2,51,SliceBF,first_after_update,insert,50000,3,8410535,12,0.4522,0.4421,28,1,1,20260711
E8,2,52,SliceBF,first_after_update,delete,50000,3,8401160,8,0.1562,1.0563,214,0,1,20260711
E8,2,52,SliceBF,first_after_update,insert,50000,3,8401160,8,0.3107,1.0937,226,1,1,20260711
