experiment,scheme,N,q,selectivity,metric,unit,mean,median,p50,p95,sd_between_runs,ci95_low,ci95_high,ci95_half,n_runs,n_measurements,param1,param2
E1,Doris,300000,3,rare,total_query_ms,ms,3.999326923076923,1.0964,1.0964,19.20909,0.09373480914402231,3.9263915384615387,4.069913076923077,0.07176076923076935,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,50000,3,all,total_query_ms,ms,2.17758,0.11245,0.11245,9.527944999999972,0.05836851430110884,2.14149575,2.2273542500000003,0.04292925000000025,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,50000,3,common,total_query_ms,ms,6.016883571428571,5.4102,5.4102,14.089885,0.15640449561137587,5.917111428571429,6.150982142857143,0.11693535714285686,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,50000,3,medium,total_query_ms,ms,0.05975615384615385,0.0323,0.0323,0.24005499999999996,0.0036231387794817644,0.0567923076923077,0.06245769230769231,0.002832692307692307,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,50000,3,rare,total_query_ms,ms,0.16076923076923075,0.0733,0.0733,0.6915199999999999,0.011615677212310601,0.1546630769230769,0.17119538461538458,0.00826615384615384,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,100000,3,all,total_query_ms,ms,5.17466275,0.23745,0.23745,20.838759999999812,0.03191635754936237,5.149182249999999,5.20028125,0.025549500000000336,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,100000,3,common,total_query_ms,ms,14.364845714285716,13.5946,13.5946,28.82043499999999,0.07943324656237354,14.297779285714288,14.422970714285714,0.0625957142857132,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,100000,3,medium,total_query_ms,ms,0.12404615384615385,0.051500000000000004,0.051500000000000004,0.57251,0.0038515414189354306,0.12135307692307692,0.12730923076923079,0.0029780769230769305,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,100000,3,rare,total_query_ms,ms,0.3281592307692308,0.12564999999999998,0.12564999999999998,1.3513349999999997,0.01900634540569212,0.3157923076923077,0.34565307692307695,0.014930384615384623,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,150000,3,all,total_query_ms,ms,8.314733,0.31375,0.31375,30.8679199999997,0.27620151510547963,8.16585525,8.56573475,0.19993975000000042,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,150000,3,common,total_query_ms,ms,23.074007857142856,19.5524,19.5524,45.19646499999997,0.7719353886994254,22.661584285714284,23.77599785714286,0.5572067857142873,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,150000,3,medium,total_query_ms,ms,0.1857069230769231,0.06490000000000001,0.06490000000000001,1.0207699999999997,0.006713505001732244,0.1803223076923077,0.1907976923076923,0.005237692307692304,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,150000,3,rare,total_query_ms,ms,0.5491553846153846,0.16945,0.16945,3.209475,0.016124251874760256,0.5390653846153846,0.5634992307692308,0.012216923076923125,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,200000,3,all,total_query_ms,ms,12.066452,1.08235,1.08235,44.78297499999986,0.38135789531824665,11.763672,12.3537195,0.29502375000000036,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,200000,3,common,total_query_ms,ms,32.68116071428572,26.93345,26.93345,63.312084999999996,0.9679497523003525,31.937032857142857,33.44927785714286,0.7561225000000018,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,200000,3,medium,total_query_ms,ms,0.5707153846153845,0.21655000000000002,0.21655000000000002,2.033765,0.08061596360075404,0.5085446153846154,0.6328861538461539,0.06217076923076925,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,200000,3,rare,total_query_ms,ms,1.3617330769230769,0.41955,0.41955,5.987835,0.11081493840617562,1.276703076923077,1.441059230769231,0.08217807692307699,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,250000,3,all,total_query_ms,ms,14.332932,1.1292,1.1292,53.138004999999865,0.15569976583707096,14.22091375,14.464820499999998,0.12195337499999948,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,250000,3,common,total_query_ms,ms,38.83088428571428,33.8947,33.8947,75.41022499999998,0.47578058812811996,38.51189428571429,39.23864,0.3633728571428527,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,250000,3,medium,total_query_ms,ms,0.74792,0.23735,0.23735,2.1015299999999995,0.07850920622155373,0.6843538461538462,0.8055769230769231,0.06061153846153844,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,250000,3,rare,total_query_ms,ms,1.5355338461538461,0.34414999999999996,0.34414999999999996,7.470955,0.09205463286523213,1.460333076923077,1.6054223076923075,0.07254461538461532,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,300000,3,all,total_query_ms,ms,15.868944500000001,0.5439,0.5439,69.84995999999997,0.133894984061088,15.788579000000002,15.98699593125,0.09920846562499896,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,300000,3,common,total_query_ms,ms,43.96423142857143,38.06595,38.06595,90.51967499999999,0.386195531720219,43.73612571428571,44.309830375,0.2868523303571422,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,300000,3,medium,total_query_ms,ms,0.35966615384615386,0.1207,0.1207,2.235359999999999,0.016600318445295182,0.3467292307692308,0.37284,0.013055384615384608,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,300000,3,rare,total_query_ms,ms,1.1217599999999999,0.26070000000000004,0.26070000000000004,6.57737,0.027291477390674158,1.1019738461538462,1.1452953846153846,0.021660769230769206,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,50000,3,all,total_query_ms,ms,2.126968,0.44035,0.44035,9.698004999999883,0.033858437263203034,2.1001445,2.1537914999999996,0.02682349999999989,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,50000,3,common,total_query_ms,ms,5.313762857142857,3.5373,3.5373,17.079335,0.0738583164541323,5.255339285714286,5.372186428571428,0.05842357142857102,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,50000,3,medium,total_query_ms,ms,0.4167807692307693,0.3996,0.3996,0.51546,0.01089110366552695,0.40873384615384617,0.4258746153846154,0.008570384615384619,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,50000,3,rare,total_query_ms,ms,0.40522230769230766,0.38634999999999997,0.38634999999999997,0.5123749999999999,0.01871243760192448,0.3933553846153846,0.42221307692307686,0.014428846153846125,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,100000,3,all,total_query_ms,ms,5.70303475,0.7901,0.7901,22.927114999999983,0.06518978620991012,5.6540385,5.755915,0.05093824999999974,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,100000,3,common,total_query_ms,ms,14.975602857142857,10.645050000000001,10.645050000000001,38.572025,0.18230605824745577,14.841297142857144,15.123218571428572,0.14096071428571388,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,100000,3,medium,total_query_ms,ms,0.7196323076923077,0.6816,0.6816,0.94333,0.017574375888486673,0.7062069230769231,0.7330576923076924,0.013425384615384617,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,100000,3,rare,total_query_ms,ms,0.7005946153846153,0.66465,0.66465,0.8821,0.011565037535402388,0.6927969230769231,0.7107215384615384,0.008962307692307658,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,150000,3,all,total_query_ms,ms,9.4377245,1.16835,1.16835,35.53364499999999,0.2404953919526708,9.2863265,9.651313250000001,0.18249337500000085,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,150000,3,common,total_query_ms,ms,24.98668357142857,17.3121,17.3121,64.16332999999977,0.6729835505104518,24.562085714285715,25.59308642857143,0.5155003571428569,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,150000,3,medium,total_query_ms,ms,1.075033076923077,1.0143,1.0143,1.4117549999999999,0.01433872709394232,1.0636961538461538,1.0859623076923077,0.011133076923076968,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,150000,3,rare,total_query_ms,ms,1.055383076923077,0.98915,0.98915,1.352795,0.023849636935447508,1.0379,1.0747138461538461,0.018406923076923043,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,200000,3,all,total_query_ms,ms,13.1765725,1.47905,1.47905,45.66548499999987,0.2173041707528006,13.015410750000001,13.3554155,0.17000237499999926,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,200000,3,common,total_query_ms,ms,35.14565,24.59015,24.59015,87.593835,0.5897153408063915,34.70951642857143,35.62939071428572,0.45993714285714304,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,200000,3,medium,total_query_ms,ms,1.3454,1.26865,1.26865,1.776305,0.03548024045884916,1.31581,1.371583076923077,0.027886538461538546,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,200000,3,rare,total_query_ms,ms,1.3487384615384614,1.26775,1.26775,1.745905,0.025017263566013023,1.3264684615384614,1.36724,0.02038576923076929,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,250000,3,all,total_query_ms,ms,16.468522,1.9166,1.9166,60.049204999999986,0.4571425214089766,16.174131749999997,16.85733425,0.34160125000000185,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,250000,3,common,total_query_ms,ms,43.773892857142854,29.7601,29.7601,113.2176499999995,1.2809094065395425,42.97292214285714,44.91207428571429,0.9695760714285733,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,250000,3,medium,total_query_ms,ms,1.7573353846153847,1.7094,1.7094,2.31428,0.04093473585003855,1.7260776923076921,1.79175,0.032836153846153904,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,250000,3,rare,total_query_ms,ms,1.7739246153846153,1.71225,1.71225,2.185855,0.04106227200183476,1.738730769230769,1.8034107692307693,0.032340000000000146,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,300000,3,all,total_query_ms,ms,18.3042045,2.2864500000000003,2.2864500000000003,63.11529499999999,0.411518228539151,17.998525,18.63576175,0.3186183749999998,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,300000,3,common,total_query_ms,ms,48.38686714285714,30.3544,30.3544,130.75669999999994,1.2369531977358867,47.469562142857136,49.398095,0.9642664285714311,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,300000,3,medium,total_query_ms,ms,2.113575384615385,2.02445,2.02445,2.83763,0.05606919604882995,2.072013846153846,2.15888,0.04343307692307685,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,300000,3,rare,total_query_ms,ms,2.09812,2.02715,2.02715,2.648415,0.04586837906690018,2.058333846153846,2.1297800000000002,0.03572307692307719,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,50000,3,all,total_query_ms,ms,5.71963575,0.48185,0.48185,24.006569999999854,0.08747123920895336,5.658344250000001,5.794793749999999,0.06822474999999928,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,50000,3,common,total_query_ms,ms,15.551068571428573,16.2213,16.2213,30.132789999999986,0.23668229775947358,15.390079285714284,15.7577,0.18381035714285776,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,50000,3,medium,total_query_ms,ms,0.21998384615384614,0.09915,0.09915,1.09897,0.0039224871351533856,0.21721923076923075,0.2232846153846154,0.0030326923076923196,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,50000,3,rare,total_query_ms,ms,0.6315907692307692,0.3123,0.3123,2.42403,0.019265431377310203,0.61742,0.6467115384615385,0.014645769230769268,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,100000,3,all,total_query_ms,ms,13.2120045,0.9388000000000001,0.9388000000000001,56.4266599999999,0.16178092970462749,13.087616,13.336392999999997,0.12438849999999846,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,100000,3,common,total_query_ms,ms,36.19879642857143,31.6293,31.6293,69.42459499999998,0.44910805441543367,35.853215,36.544377857142855,0.34558142857142826,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,100000,3,medium,total_query_ms,ms,0.4674153846153846,0.20445000000000002,0.20445000000000002,2.7246049999999995,0.00718348286247714,0.4620438461538462,0.47295538461538456,0.005455769230769181,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,100000,3,rare,total_query_ms,ms,1.2015869230769232,0.5533,0.5533,4.843235,0.01177064552834069,1.1936276923076927,1.2111246153846156,0.008748461538461427,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,150000,3,all,total_query_ms,ms,20.560194250000002,1.3936,1.3936,87.03279999999981,0.05843892858280637,20.523287,20.609864,0.04328850000000095,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,150000,3,common,total_query_ms,ms,56.32484571428572,45.951800000000006,45.951800000000006,96.94347999999998,0.1534483185200558,56.22768785714286,56.4543,0.11330607142857119,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,150000,3,medium,total_query_ms,ms,0.7295823076923077,0.24605,0.24605,4.730285,0.0025753965053489213,0.7275653846153847,0.7315992307692308,0.002016923076923083,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,150000,3,rare,total_query_ms,ms,1.8750276923076925,0.7423500000000001,0.7423500000000001,8.42751,0.01734161491869095,1.8637453846153846,1.8899899999999996,0.013122307692307489,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,200000,3,all,total_query_ms,ms,28.627274,1.9747,1.9747,121.69599999999998,0.5259309101023559,28.35849425,29.097088250000002,0.3692970000000013,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,200000,3,common,total_query_ms,ms,78.40930928571427,62.2109,62.2109,129.70905000000002,1.4315344205000888,77.6651107142857,79.69501928571428,1.014954285714289,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,200000,3,medium,total_query_ms,ms,1.0085623076923078,0.34650000000000003,0.34650000000000003,6.67464,0.026052428562874264,0.9942330769230769,1.0315338461538461,0.018650384615384596,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,200000,3,rare,total_query_ms,ms,2.634563076923077,0.9036500000000001,0.9036500000000001,13.19474,0.05517933944402821,2.599713846153846,2.6832369230769233,0.04176153846153863,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,250000,3,all,total_query_ms,ms,35.086521250000004,2.2877,2.2877,150.54289999999992,0.8944860728360494,34.48743375,35.86789175,0.6902289999999986,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,250000,3,common,total_query_ms,ms,96.00000857142857,75.26625,75.26625,164.41125,2.4648026775629357,94.35554071428571,98.19398071428571,1.9192200000000028,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,250000,3,medium,total_query_ms,ms,1.2911638461538462,0.4109,0.4109,8.692010000000002,0.04429329139634903,1.258353076923077,1.3273003846153844,0.03447365384615364,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,250000,3,rare,total_query_ms,ms,3.282738461538462,1.04005,1.04005,16.50144,0.05829787744672107,3.240486923076923,3.32617,0.042841538461538375,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,300000,3,all,total_query_ms,ms,40.316455500000004,2.4943999999999997,2.4943999999999997,179.3140499999998,0.45347282393387245,39.99010525,40.6977345,0.3538146250000018,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,300000,3,common,total_query_ms,ms,110.09845214285716,89.04825,89.04825,233.52309999999997,1.2668054571480922,109.18017357142858,111.165725,0.9927757142857061,5,140,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,300000,3,medium,total_query_ms,ms,1.5331107692307693,0.47315,0.47315,10.16583,0.012379066303416428,1.5227653846153846,1.5421284615384614,0.009681538461538408,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,300000,3,rare,total_query_ms,ms,3.9499576923076924,1.14465,1.14465,19.456249999999997,0.06998324350372587,3.8955423076923075,4.004373076923077,0.054415384615384754,5,130,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,50000,3,all,trapdoor_ms,ms,4.093151000000001,0.32585,0.32585,16.030169999999814,0.05563256910861633,4.04972675,4.13657525,0.043424250000000164,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,100000,3,all,trapdoor_ms,ms,9.35173075,0.68005,0.68005,40.335964999999995,0.08047870900799599,9.28957525,9.41242225,0.061423500000000075,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,150000,3,all,trapdoor_ms,ms,14.5046625,0.9414,0.9414,62.391789999999986,0.15051219156911377,14.421238249999998,14.6400915,0.10942662500000111,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,200000,3,all,trapdoor_ms,ms,20.21970475,1.26465,1.26465,85.01506499999998,0.46641064892682665,19.89143125,20.59397,0.35126937499999933,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,250000,3,all,trapdoor_ms,ms,24.52036675,1.6243,1.6243,104.83519999999992,0.34578056334048174,24.254731500000002,24.786001999999996,0.2656352499999972,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,300000,3,all,trapdoor_ms,ms,28.1621445,1.9143,1.9143,125.37059999999998,0.29784624032586005,27.93603625,28.393347,0.22865537499999888,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,50000,3,all,trapdoor_ms,ms,0.0126735,0.0108,0.0108,0.019009999999999992,0.0005843796122812637,0.01227575,0.013180500000000001,0.0004523750000000005,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,100000,3,all,trapdoor_ms,ms,0.01434225,0.0109,0.0109,0.023709999999999988,0.0010998151123029728,0.0135655,0.015257999999999999,0.0008462499999999998,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,150000,3,all,trapdoor_ms,ms,0.01467475,0.0114,0.0114,0.025604999999999996,0.0006231587879505509,0.01418825,0.015161249999999998,0.0004864999999999991,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,200000,3,all,trapdoor_ms,ms,0.027176250000000002,0.02475,0.02475,0.03990999999999999,0.0010426285142609512,0.026365500000000004,0.027953,0.0007937499999999976,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,250000,3,all,trapdoor_ms,ms,0.0289785,0.0243,0.0243,0.041505,0.0020893170235749287,0.027205250000000004,0.03049,0.001642374999999998,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Ren,300000,3,all,trapdoor_ms,ms,0.0160545,0.0115,0.0115,0.02802499999999998,0.0007713677989454844,0.015486,0.01671,0.0006119999999999997,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,50000,3,all,trapdoor_ms,ms,0.03092375,0.029,0.029,0.0376,0.0014048431851989731,0.0300145,0.03210975,0.001047625,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,100000,3,all,trapdoor_ms,ms,0.032777749999999994,0.0292,0.0292,0.0423,0.0006535990504506569,0.03228225,0.033291249999999994,0.000504499999999998,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,150000,3,all,trapdoor_ms,ms,0.03376675,0.0297,0.0297,0.04330999999999999,0.0009161283172951264,0.03298875,0.034418,0.000714625,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,200000,3,all,trapdoor_ms,ms,0.0344985,0.0299,0.0299,0.0441,0.0019886497067734175,0.03329575,0.036274249999999994,0.0014892499999999975,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,250000,3,all,trapdoor_ms,ms,0.034981500000000006,0.0303,0.0303,0.045,0.001518432940155737,0.033856000000000004,0.036092,0.0011179999999999975,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,SliceBF,300000,3,all,trapdoor_ms,ms,0.034375,0.0305,0.0305,0.0449,0.0008612323111391012,0.033946500000000004,0.03515475,0.000604124999999997,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,50000,3,all,trapdoor_ms,ms,4.08053625,0.35660000000000003,0.35660000000000003,16.44766999999983,0.03949194355142262,4.051358,4.110873,0.029757500000000103,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,100000,3,all,trapdoor_ms,ms,9.292612250000001,0.70475,0.70475,40.147299999999994,0.11548375714859754,9.20513775,9.384404,0.08963312499999976,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,150000,3,all,trapdoor_ms,ms,14.421230500000002,0.99105,0.99105,62.32806999999999,0.05917317266269191,14.379738750000001,14.47400325,0.047132249999999765,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,200000,3,all,trapdoor_ms,ms,19.98030675,1.46385,1.46385,84.77573499999998,0.3310280567669075,19.822256,20.27801575,0.22787987500000106,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,250000,3,all,trapdoor_ms,ms,24.414880750000002,1.7194500000000001,1.7194500000000001,105.0176,0.5160153318955265,24.06180525,24.84122875,0.38971175,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,XEBFF-Conj,300000,3,all,trapdoor_ms,ms,28.14751875,1.87015,1.87015,125.4229,0.2822807280494442,27.948769500000004,28.386363499999998,0.2187969999999968,5,400,network_transport=excluded,ci=bootstrap_over_process_means
E1,Doris,50000,3,all,server_ms,ms,1.3713342499999999,0.1038,0.1038,6.65026,0.026042705516612478,1.350953,1.390922,0.01998449999999996,5,400,network_transport=excluded,ci=bootstrap_over_process_means
