experiment,run_id,scheme,N,query_id,q,bucket,trapdoor_ms,server_ms,unmask_ms,delta_replay_ms,verify_ms,client_ms,total_ms,groups,aggregate_bytes,delta_records,delta_bytes,requested_buckets,returned_bucket_slots,trapdoor_bytes,bucket_bytes,client_to_server_bytes,server_to_client_bytes,candidates,final_results,correct,seed
E1,0,SliceBF,200000,common_021,3,common,0.0287,0.8051,1.6186,0.2813,24.966,26.8659,27.6997,1,100320,0,0,2520,161280,616,94450176,10696,94550496,5860,5860,1,20260711
E1,0,SliceBF,200000,common_026,3,common,0.0353,1.5135,1.4291,0.3686,83.3748,85.1725,86.7213,1,100320,0,0,2760,176640,616,103802368,11656,103902688,18000,18000,1,20260711
E1,0,SliceBF,200000,medium_011,3,medium,0.0441,0.0786,0.9205,0.2283,0.0135,1.1623,1.285,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,medium_016,3,medium,0.0294,0.0724,0.7868,0.2279,0.0094,1.0241,1.1259,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,rare_010,3,rare,0.0289,0.0694,1.0769,0.2279,0.0096,1.3144,1.4127,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,common_012,3,common,0.029,0.6379,1.1762,0.2641,13.0197,14.46,15.1269,1,100320,0,0,2044,130816,616,73266432,8792,73366752,3502,3502,1,20260711
E1,0,SliceBF,200000,common_022,3,common,0.0386,1.0182,1.5813,0.2921,28.0433,29.9167,30.9735,1,100320,0,0,2818,180352,616,101868928,11888,101969248,6969,6969,1,20260711
E1,0,SliceBF,200000,common_011,3,common,0.0416,1.2415,1.142,0.3238,47.0587,48.5245,49.8076,1,100320,0,0,2625,168000,616,99996352,11116,100096672,10878,10878,1,20260711
E1,0,SliceBF,200000,common_007,3,common,0.0416,0.3385,1.0944,0.2424,5.7959,7.1327,7.5128,1,100320,0,0,834,53376,616,35747200,3952,35847520,1230,1230,1,20260711
E1,0,SliceBF,200000,rare_025,3,rare,0.0337,0.073,1.2839,0.228,0.0088,1.5207,1.6274,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,rare_008,3,rare,0.0296,0.0714,0.774,0.228,0.0212,1.0232,1.1242,1,100320,0,0,3,192,616,141376,628,241696,3,3,1,20260711
E1,0,SliceBF,200000,common_001,3,common,0.0293,0.4209,1.7197,0.2495,8.4493,10.4185,10.8687,1,100320,0,0,1179,75456,616,49990208,5332,50090528,1821,1821,1,20260711
E1,0,SliceBF,200000,medium_021,3,medium,0.0359,0.0755,0.8935,0.2282,0.0106,1.1323,1.2437,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,medium_019,3,medium,0.029,0.0729,0.809,0.2278,0.0089,1.0457,1.1476,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,rare_018,3,rare,0.0288,0.0702,0.8686,0.2279,0.0079,1.1044,1.2034,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,medium_014,3,medium,0.0285,0.0726,1.0923,0.219,0.0426,1.3539,1.455,1,100320,0,0,6,384,616,331904,640,432224,6,6,1,20260711
E1,0,SliceBF,200000,common_003,3,common,0.0291,0.295,1.369,0.2382,3.399,5.0062,5.3303,1,100320,0,0,726,46464,616,27708544,3520,27808864,840,840,1,20260711
E1,0,SliceBF,200000,common_027,3,common,0.0304,1.3585,1.5447,0.3659,82.7571,84.6677,86.0566,1,100320,0,0,2759,176576,616,103777088,11652,103877408,17973,17973,1,20260711
E1,0,SliceBF,200000,medium_022,3,medium,0.0447,0.0785,0.809,0.2283,0.0187,1.056,1.1792,1,100320,0,0,2,128,616,66944,624,167264,2,2,1,20260711
E1,0,SliceBF,200000,common_024,3,common,0.0298,3.5561,1.5069,0.6943,242.472,244.673,248.259,1,100320,0,0,3114,199296,616,112497536,13072,112597856,64822,64822,1,20260711
E1,0,SliceBF,200000,common_013,3,common,0.0501,0.2828,0.8461,0.2861,2.9706,4.1028,4.4357,1,100320,0,0,689,44096,616,23234240,3372,23334560,805,805,1,20260711
E1,0,SliceBF,200000,common_020,3,common,0.0317,0.8019,1.5142,0.2734,18.7684,20.556,21.3896,1,100320,0,0,2432,155648,616,83640320,10344,83740640,5129,5129,1,20260711
E1,0,SliceBF,200000,common_010,3,common,0.042,0.9968,1.1343,0.3071,34.3604,35.8018,36.8406,1,100320,0,0,2811,179904,616,103354944,11860,103455264,8413,8413,1,20260711
E1,0,SliceBF,200000,common_018,3,common,0.0413,0.7836,1.6786,0.2754,18.6361,20.5901,21.415,1,100320,0,0,2443,156352,616,87326272,10388,87426592,4758,4758,1,20260711
E1,0,SliceBF,200000,medium_002,3,medium,0.0393,0.08,2.4307,0.2294,0.0161,2.6762,2.7955,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,rare_002,3,rare,0.0308,0.0778,1.0968,0.2282,0.0132,1.3382,1.4468,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,medium_024,3,medium,0.0296,0.0802,1.1124,0.2282,0.012,1.3526,1.4624,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,rare_003,3,rare,0.0298,0.0724,0.8326,0.228,0.0099,1.0705,1.1727,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,medium_009,3,medium,0.0292,0.0721,0.9731,0.228,0.0108,1.2119,1.3132,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,rare_015,3,rare,0.0292,0.074,0.8621,0.229,0.0148,1.1059,1.2091,1,100320,0,0,2,128,616,66944,624,167264,2,2,1,20260711
E1,0,SliceBF,200000,rare_012,3,rare,0.0288,0.0747,1.0656,0.2286,0.0669,1.3611,1.4646,1,100320,0,0,13,832,616,541632,668,641952,13,13,1,20260711
E1,0,SliceBF,200000,common_016,3,common,0.0299,1.0924,1.5571,0.3149,36.9526,38.8246,39.9469,1,100320,0,0,2824,180736,616,101553664,11912,101653984,9452,9452,1,20260711
E1,0,SliceBF,200000,common_002,3,common,0.0404,0.4099,1.3321,0.244,5.6279,7.204,7.6543,1,100320,0,0,1055,67520,616,41514304,4836,41614624,1337,1337,1,20260711
E1,0,SliceBF,200000,common_017,3,common,0.035,0.7152,1.5807,0.2679,16.0955,17.9441,18.6943,1,100320,0,0,2225,142400,616,76129984,9516,76230304,4206,4206,1,20260711
E1,0,SliceBF,200000,rare_020,3,rare,0.0425,0.0772,1.5089,0.2307,0.013,1.7526,1.8723,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,medium_004,3,medium,0.0301,0.0747,0.9435,0.2281,0.0112,1.1828,1.2876,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,medium_007,3,medium,0.0292,0.0743,0.8338,0.2284,0.0096,1.0718,1.1753,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,common_023,3,common,0.0297,1.0097,1.5435,0.3032,32.8082,34.6549,35.6943,1,100320,0,0,2866,183424,616,104262016,12080,104362336,8148,8148,1,20260711
E1,0,SliceBF,200000,rare_013,3,rare,0.0413,0.0846,0.902,0.2291,0.0993,1.2304,1.3563,1,100320,0,0,19,1216,616,775232,692,875552,19,19,1,20260711
E1,0,SliceBF,200000,common_005,3,common,0.0298,0.5361,1.5801,0.2682,9.1669,11.0152,11.5811,1,100320,0,0,1651,105664,616,57416768,7220,57517088,2298,2298,1,20260711
E1,0,SliceBF,200000,rare_019,3,rare,0.0382,0.0779,0.8997,0.2283,0.0099,1.1379,1.254,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,medium_018,3,medium,0.0296,0.072,0.7624,0.228,0.0095,0.9999,1.1015,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,rare_017,3,rare,0.0292,0.0749,0.905,0.2284,0.013,1.1464,1.2505,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,common_006,3,common,0.0293,0.1985,1.439,0.2372,1.7421,3.4183,3.6461,1,100320,0,0,425,27200,616,12316864,2316,12417184,497,497,1,20260711
E1,0,SliceBF,200000,common_025,3,common,0.0306,0.909,1.1919,0.2934,25.6013,27.0866,28.0262,1,100320,0,0,2481,158784,616,83592896,10540,83693216,7396,7396,1,20260711
E1,0,SliceBF,200000,medium_010,3,medium,0.0426,0.0787,0.9292,0.2282,0.0132,1.1706,1.2919,1,100320,0,0,1,64,616,41664,620,141984,1,1,1,20260711
E1,0,SliceBF,200000,medium_005,3,medium,0.0298,0.0771,1.4765,0.2299,0.0416,1.748,1.8549,1,100320,0,0,6,384,616,233600,640,333920,6,6,1,20260711
E1,0,SliceBF,200000,rare_011,3,rare,0.1033,0.0798,0.6986,0.2292,0.0089,0.9367,1.1198,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,SliceBF,200000,rare_000,3,rare,0.0293,0.0713,0.9065,0.2279,0.0085,1.1429,1.2435,1,100320,0,0,1,64,616,25280,620,125600,1,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_003,3,medium,0.0229,0.0019,0,0,0.0009,0.0009,0.0257,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_025,3,medium,0.1729,0.0531,0,0,0.001,0.001,0.227,0,0,0,0,0,0,2360,0,2360,39,39,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_023,3,rare,10.93,3.865,0,0,0.0272,0.0272,14.8222,0,0,0,0,0,0,165560,0,165560,984,2759,28,1,20260711
E1,0,XEBFF-Conj,200000,medium_023,3,medium,1.4658,0.5116,0,0,0.003,0.003,1.9804,0,0,0,0,0,0,22580,0,22580,39,376,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_012,3,medium,0.6783,0.3221,0,0,0.0015,0.0015,1.0019,0,0,0,0,0,0,10220,0,10220,39,170,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_009,3,rare,0.139,0.0095,0,0,0.0029,0.0029,0.1514,0,0,0,0,0,0,260,0,260,39,4,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_007,3,rare,0.4268,0.0701,0,0,0.0024,0.0024,0.4993,0,0,0,0,0,0,3020,0,3020,39,50,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_017,3,medium,0.0237,0.0022,0,0,0.001,0.001,0.0269,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,0,XEBFF-Conj,200000,common_008,3,common,40.521,14.8395,0,0,1.0468,1.0468,56.4073,0,0,0,0,0,0,622700,0,622700,64299,10378,1837,1,20260711
E1,0,XEBFF-Conj,200000,rare_004,3,rare,0.1194,0.0309,0,0,0.0032,0.0032,0.1535,0,0,0,0,0,0,1340,0,1340,39,22,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_015,3,medium,4.9654,1.6855,0,0,0.0046,0.0046,6.6555,0,0,0,0,0,0,75560,0,75560,39,1259,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_006,3,rare,0.0304,0.0033,0,0,0.0009,0.0009,0.0346,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E1,0,XEBFF-Conj,200000,common_015,3,common,85.249,30.5531,0,0,1.8735,1.8735,117.676,0,0,0,0,0,0,1301540,0,1301540,116659,21692,3333,1,20260711
E1,0,XEBFF-Conj,200000,rare_016,3,rare,1.4113,0.3687,0,0,0.0049,0.0049,1.7849,0,0,0,0,0,0,16280,0,16280,39,271,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_001,3,medium,0.0243,0.0025,0,0,0.0011,0.0011,0.0279,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_022,3,rare,1.0036,0.3158,0,0,0.003,0.003,1.3224,0,0,0,0,0,0,13700,0,13700,74,228,2,1,20260711
E1,0,XEBFF-Conj,200000,medium_000,3,medium,0.5544,0.1865,0,0,0.0025,0.0025,0.7434,0,0,0,0,0,0,8240,0,8240,109,137,3,1,20260711
E1,0,XEBFF-Conj,200000,common_019,3,common,66.9035,23.4746,0,0,6.0053,6.0053,96.3834,0,0,0,0,0,0,1020920,0,1020920,381854,17015,10910,1,20260711
E1,0,XEBFF-Conj,200000,common_014,3,common,75.5369,27.1752,0,0,4.011,4.011,106.723,0,0,0,0,0,0,1156160,0,1156160,250919,19269,7169,1,20260711
E1,0,XEBFF-Conj,200000,rare_021,3,rare,0.0849,0.0205,0,0,0.0047,0.0047,0.1101,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_001,3,rare,0.7064,0.2421,0,0,0.0015,0.0015,0.95,0,0,0,0,0,0,10640,0,10640,39,177,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_008,3,medium,0.2594,0.0879,0,0,0.001,0.001,0.3483,0,0,0,0,0,0,3680,0,3680,39,61,1,1,20260711
E1,0,XEBFF-Conj,200000,common_009,3,common,75.197,26.73,0,0,2.8844,2.8844,104.811,0,0,0,0,0,0,1140020,0,1140020,178119,19000,5089,1,20260711
E1,0,XEBFF-Conj,200000,common_004,3,common,69.4885,25.0333,0,0,3.8062,3.8062,98.328,0,0,0,0,0,0,1057100,0,1057100,238459,17618,6813,1,20260711
E1,0,XEBFF-Conj,200000,rare_014,3,rare,0.0908,0.0208,0,0,0.0049,0.0049,0.1165,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_024,3,rare,9.6385,3.3477,0,0,0.0167,0.0167,13.0029,0,0,0,0,0,0,146840,0,146840,494,2447,14,1,20260711
E1,0,XEBFF-Conj,200000,common_000,3,common,30.8966,11.232,0,0,1.4512,1.4512,43.5798,0,0,0,0,0,0,471500,0,471500,90689,7858,2591,1,20260711
E1,0,XEBFF-Conj,200000,medium_020,3,medium,0.1905,0.0589,0,0,0.003,0.003,0.2524,0,0,0,0,0,0,2540,0,2540,74,42,2,1,20260711
E1,0,XEBFF-Conj,200000,rare_005,3,rare,0.1332,0.0394,0,0,0.0013,0.0013,0.1739,0,0,0,0,0,0,1700,0,1700,39,28,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_006,3,medium,0.0283,0.0032,0,0,0.0009,0.0009,0.0324,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_013,3,medium,1.4628,0.5027,0,0,0.0035,0.0035,1.969,0,0,0,0,0,0,22460,0,22460,144,374,4,1,20260711
E1,0,XEBFF-Conj,200000,common_021,3,common,40.4569,14.6813,0,0,3.2148,3.2148,58.353,0,0,0,0,0,0,622700,0,622700,205104,10378,5860,1,20260711
E1,0,XEBFF-Conj,200000,common_026,3,common,85.8222,32.1483,0,0,9.9217,9.9217,127.892,0,0,0,0,0,0,1301540,0,1301540,630004,21692,18000,1,20260711
E1,0,XEBFF-Conj,200000,medium_011,3,medium,0.3849,0.1233,0,0,0.0054,0.0054,0.5136,0,0,0,0,0,0,5360,0,5360,39,89,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_016,3,medium,0.6311,0.2175,0,0,0.0014,0.0014,0.85,0,0,0,0,0,0,9500,0,9500,39,158,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_010,3,rare,0.7956,0.2718,0,0,0.0009,0.0009,1.0683,0,0,0,0,0,0,11900,0,11900,39,198,1,1,20260711
E1,0,XEBFF-Conj,200000,common_012,3,common,23.9179,8.5197,0,0,1.9419,1.9419,34.3795,0,0,0,0,0,0,364640,0,364640,122574,6077,3502,1,20260711
E1,0,XEBFF-Conj,200000,common_022,3,common,33.9314,12.2398,0,0,3.8009,3.8009,49.9721,0,0,0,0,0,0,523400,0,523400,243919,8723,6969,1,20260711
E1,0,XEBFF-Conj,200000,common_011,3,common,48.5796,17.1166,0,0,5.9881,5.9881,71.6843,0,0,0,0,0,0,740660,0,740660,380734,12344,10878,1,20260711
E1,0,XEBFF-Conj,200000,common_007,3,common,7.4092,2.6484,0,0,0.6906,0.6906,10.7482,0,0,0,0,0,0,114680,0,114680,43054,1911,1230,1,20260711
E1,0,XEBFF-Conj,200000,rare_025,3,rare,0.6474,0.2148,0,0,0.0017,0.0017,0.8639,0,0,0,0,0,0,9560,0,9560,39,159,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_008,3,rare,2.3526,0.8017,0,0,0.0029,0.0029,3.1572,0,0,0,0,0,0,35540,0,35540,109,592,3,1,20260711
E1,0,XEBFF-Conj,200000,common_001,3,common,30.9674,10.9191,0,0,1.0543,1.0543,42.9408,0,0,0,0,0,0,474320,0,474320,63739,7905,1821,1,20260711
E1,0,XEBFF-Conj,200000,medium_021,3,medium,0.1651,0.05,0,0,0.002,0.002,0.2171,0,0,0,0,0,0,2120,0,2120,39,35,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_019,3,medium,0.0786,0.0213,0,0,0.0009,0.0009,0.1008,0,0,0,0,0,0,920,0,920,39,15,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_018,3,rare,4.4567,1.4362,0,0,0.002,0.002,5.8949,0,0,0,0,0,0,65480,0,65480,39,1091,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_014,3,medium,0.4535,0.1487,0,0,0.0052,0.0052,0.6074,0,0,0,0,0,0,6680,0,6680,214,111,6,1,20260711
E1,0,XEBFF-Conj,200000,common_003,3,common,24.1619,8.4953,0,0,0.499,0.499,33.1562,0,0,0,0,0,0,369200,0,369200,29404,6153,840,1,20260711
E1,0,XEBFF-Conj,200000,common_027,3,common,86.9106,29.7904,0,0,10.0408,10.0408,126.742,0,0,0,0,0,0,1293980,0,1293980,629059,21566,17973,1,20260711
E1,0,XEBFF-Conj,200000,medium_022,3,medium,4.917,1.8546,0,0,0.0081,0.0081,6.7797,0,0,0,0,0,0,74720,0,74720,74,1245,2,1,20260711
E1,0,XEBFF-Conj,200000,common_024,3,common,261.478,90.303,0,0,35.9807,35.9807,387.762,0,0,0,0,0,0,3914360,0,3914360,2268774,65239,64822,1,20260711
E1,0,XEBFF-Conj,200000,common_013,3,common,4.3254,1.5053,0,0,0.4614,0.4614,6.2921,0,0,0,0,0,0,65660,0,65660,28179,1094,805,1,20260711
E1,0,XEBFF-Conj,200000,common_020,3,common,62.3468,21.8213,0,0,2.8518,2.8518,87.0199,0,0,0,0,0,0,949880,0,949880,179519,15831,5129,1,20260711
E1,0,XEBFF-Conj,200000,common_010,3,common,49.3601,19.2844,0,0,4.669,4.669,73.3135,0,0,0,0,0,0,742520,0,742520,294459,12375,8413,1,20260711
E1,0,XEBFF-Conj,200000,common_018,3,common,24.766,8.8796,0,0,2.5991,2.5991,36.2447,0,0,0,0,0,0,384440,0,384440,166534,6407,4758,1,20260711
E1,0,XEBFF-Conj,200000,medium_002,3,medium,0.0343,0.0024,0,0,0.0023,0.0023,0.039,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_002,3,rare,1.5932,0.553,0,0,0.0019,0.0019,2.1481,0,0,0,0,0,0,24440,0,24440,39,407,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_024,3,medium,1.1999,0.4122,0,0,0.0011,0.0011,1.6132,0,0,0,0,0,0,18020,0,18020,39,300,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_003,3,rare,0.0244,0.0023,0,0,0.001,0.001,0.0277,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_009,3,medium,0.5012,0.1717,0,0,0.001,0.001,0.6739,0,0,0,0,0,0,7520,0,7520,39,125,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_015,3,rare,1.9089,0.5923,0,0,0.0031,0.0031,2.5043,0,0,0,0,0,0,25760,0,25760,74,429,2,1,20260711
E1,0,XEBFF-Conj,200000,rare_012,3,rare,0.8339,0.2831,0,0,0.0112,0.0112,1.1282,0,0,0,0,0,0,12380,0,12380,459,206,13,1,20260711
E1,0,XEBFF-Conj,200000,common_016,3,common,85.9515,30.3537,0,0,5.3679,5.3679,121.673,0,0,0,0,0,0,1313600,0,1313600,330824,21893,9452,1,20260711
E1,0,XEBFF-Conj,200000,common_002,3,common,24.2061,8.6366,0,0,0.7733,0.7733,33.616,0,0,0,0,0,0,369200,0,369200,46799,6153,1337,1,20260711
E1,0,XEBFF-Conj,200000,common_017,3,common,21.0487,7.5351,0,0,2.315,2.315,30.8988,0,0,0,0,0,0,324380,0,324380,147214,5406,4206,1,20260711
E1,0,XEBFF-Conj,200000,rare_020,3,rare,0.0376,0.0039,0,0,0.0029,0.0029,0.0444,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_004,3,medium,0.1395,0.0431,0,0,0.0009,0.0009,0.1835,0,0,0,0,0,0,1880,0,1880,39,31,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_007,3,medium,0.0589,0.0808,0,0,0.0011,0.0011,0.1408,0,0,0,0,0,0,620,0,620,39,10,1,1,20260711
E1,0,XEBFF-Conj,200000,common_023,3,common,40.9047,14.39,0,0,4.526,4.526,59.8207,0,0,0,0,0,0,622700,0,622700,285184,10378,8148,1,20260711
E1,0,XEBFF-Conj,200000,rare_013,3,rare,7.6119,2.8026,0,0,0.0228,0.0228,10.4373,0,0,0,0,0,0,115580,0,115580,669,1926,19,1,20260711
E1,0,XEBFF-Conj,200000,common_005,3,common,63.0419,21.9786,0,0,1.3352,1.3352,86.3557,0,0,0,0,0,0,963020,0,963020,80434,16050,2298,1,20260711
E1,0,XEBFF-Conj,200000,rare_019,3,rare,5.6304,1.8975,0,0,0.0072,0.0072,7.5351,0,0,0,0,0,0,84020,0,84020,39,1400,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_018,3,medium,0.2008,0.0625,0,0,0.0013,0.0013,0.2646,0,0,0,0,0,0,2780,0,2780,39,46,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_017,3,rare,0.2395,0.0777,0,0,0.0011,0.0011,0.3183,0,0,0,0,0,0,3440,0,3440,39,57,1,1,20260711
E1,0,XEBFF-Conj,200000,common_006,3,common,10.5776,3.9002,0,0,0.293,0.293,14.7708,0,0,0,0,0,0,161720,0,161720,17399,2695,497,1,20260711
E1,0,XEBFF-Conj,200000,common_025,3,common,44.2522,16.5966,0,0,4.0431,4.0431,64.8919,0,0,0,0,0,0,661700,0,661700,258864,11028,7396,1,20260711
E1,0,XEBFF-Conj,200000,medium_010,3,medium,0.0421,0.0038,0,0,0.0042,0.0042,0.0501,0,0,0,0,0,0,140,0,140,39,2,1,1,20260711
E1,0,XEBFF-Conj,200000,medium_005,3,medium,0.4015,0.1349,0,0,0.0049,0.0049,0.5413,0,0,0,0,0,0,5900,0,5900,214,98,6,1,20260711
E1,0,XEBFF-Conj,200000,rare_011,3,rare,0.024,0.0021,0,0,0.0009,0.0009,0.027,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,0,XEBFF-Conj,200000,rare_000,3,rare,0.1509,0.0471,0,0,0.0009,0.0009,0.1989,0,0,0,0,0,0,2060,0,2060,39,34,1,1,20260711
E1,1,XEBFF-Conj,100000,rare_005,3,rare,0.0722,0.0178,0,0,0.001,0.001,0.091,0,0,0,0,0,0,800,0,800,39,13,1,1,20260711
E1,1,XEBFF-Conj,100000,medium_011,3,medium,0.1625,0.0498,0,0,0.0011,0.0011,0.2134,0,0,0,0,0,0,2240,0,2240,39,37,1,1,20260711
E1,1,XEBFF-Conj,100000,common_018,3,common,12.0749,4.1893,0,0,1.2733,1.2733,17.5375,0,0,0,0,0,0,182960,0,182960,78649,3049,2247,1,20260711
E1,1,XEBFF-Conj,100000,common_001,3,common,16.4231,5.6903,0,0,0.5782,0.5782,22.6916,0,0,0,0,0,0,252200,0,252200,34129,4203,975,1,20260711
E1,1,XEBFF-Conj,100000,common_022,3,common,18.144,6.3449,0,0,2.0426,2.0426,26.5315,0,0,0,0,0,0,279920,0,279920,126599,4665,3617,1,20260711
E1,1,XEBFF-Conj,100000,medium_002,3,medium,0.0325,0.0022,0,0,0.0021,0.0021,0.0368,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,1,XEBFF-Conj,100000,medium_014,3,medium,0.1572,0.0482,0,0,0.0017,0.0017,0.2071,0,0,0,0,0,0,2120,0,2120,74,35,2,1,20260711
E1,1,XEBFF-Conj,100000,medium_007,3,medium,0.0465,0.01,0,0,0.0009,0.0009,0.0574,0,0,0,0,0,0,440,0,440,39,7,1,1,20260711
E1,1,XEBFF-Conj,100000,rare_021,3,rare,0.0588,0.0141,0,0,0.0009,0.0009,0.0738,0,0,0,0,0,0,620,0,620,39,10,1,1,20260711
E1,1,XEBFF-Conj,100000,rare_023,3,rare,2.483,0.8183,0,0,0.006,0.006,3.3073,0,0,0,0,0,0,36020,0,36020,179,600,5,1,20260711
E1,1,XEBFF-Conj,100000,medium_021,3,medium,0.0746,0.0193,0,0,0.001,0.001,0.0949,0,0,0,0,0,0,860,0,860,39,14,1,1,20260711
E1,1,XEBFF-Conj,100000,rare_004,3,rare,0.0734,0.02,0,0,0.0008,0.0008,0.0942,0,0,0,0,0,0,860,0,860,39,14,1,1,20260711
E1,1,XEBFF-Conj,100000,medium_017,3,medium,0.0231,0.0019,0,0,0.0008,0.0008,0.0258,0,0,0,0,0,0,80,0,80,39,1,1,1,20260711
E1,1,XEBFF-Conj,100000,common_010,3,common,18.2549,6.2794,0,0,1.7859,1.7859,26.3202,0,0,0,0,0,0,281360,0,281360,111584,4689,3188,1,20260711
E1,1,XEBFF-Conj,100000,rare_012,3,rare,0.5047,0.1629,0,0,0.0079,0.0079,0.6755,0,0,0,0,0,0,7460,0,7460,319,124,9,1,20260711
E1,1,XEBFF-Conj,100000,medium_005,3,medium,0.1616,0.0494,0,0,0.001,0.001,0.212,0,0,0,0,0,0,2240,0,2240,39,37,1,1,20260711
E1,1,XEBFF-Conj,100000,medium_008,3,medium,0.1893,0.0386,0,0,0.0012,0.0012,0.2291,0,0,0,0,0,0,1700,0,1700,39,28,1,1,20260711
E1,1,XEBFF-Conj,100000,common_000,3,common,16.7516,5.7399,0,0,0.5673,0.5673,23.0588,0,0,0,0,0,0,259040,0,259040,34234,4317,978,1,20260711
E1,1,XEBFF-Conj,100000,common_006,3,common,7.6795,2.8253,0,0,0.2896,0.2896,10.7944,0,0,0,0,0,0,118220,0,118220,17084,1970,488,1,20260711
E1,1,XEBFF-Conj,100000,common_011,3,common,21.8609,7.5659,0,0,2.5525,2.5525,31.9793,0,0,0,0,0,0,338300,0,338300,159674,5638,4562,1,20260711
E1,1,XEBFF-Conj,100000,common_017,3,common,9.7681,3.5001,0,0,1.1101,1.1101,14.3783,0,0,0,0,0,0,151580,0,151580,69129,2526,1975,1,20260711
E1,1,XEBFF-Conj,100000,common_027,3,common,39.9452,13.9215,0,0,4.8464,4.8464,58.7131,0,0,0,0,0,0,618320,0,618320,297714,10305,8506,1,20260711
E1,1,XEBFF-Conj,100000,medium_015,3,medium,2.2198,0.7708,0,0,0.0052,0.0052,2.9958,0,0,0,0,0,0,33560,0,33560,39,559,1,1,20260711
E1,1,XEBFF-Conj,100000,rare_008,3,rare,1.052,0.3652,0,0,0.0012,0.0012,1.4184,0,0,0,0,0,0,16040,0,16040,39,267,1,1,20260711
